"operon-id","operon_name","locus_tag","start","end","strand","gene_name","source_database","pmid"
"operon-9854","PA14_53410-PA14_53400","PA14_53410",4736603,4737193,-1,"","DOOR",18988623
"operon-9855","PA14_53450-PA14_53470-pta","PA14_53450",4738624,4738824,1,"","DOOR",18988623
"operon-9855","PA14_53450-PA14_53470-pta","PA14_53470",4738824,4740008,1,"","DOOR",18988623
"operon-9855","PA14_53450-PA14_53470-pta","PA14_53480",4740071,4742185,1,"pta","DOOR",18988623
"operon-9856","PA14_53590-PA14_53600","PA14_53590",4752288,4753559,1,"","DOOR",18988623
"operon-9856","PA14_53590-PA14_53600","PA14_53600",4753546,4754154,1,"","DOOR",18988623
"operon-9857","PA14_53650-PA14_53660","PA14_53650",4758490,4758936,1,"","DOOR",18988623
"operon-9857","PA14_53650-PA14_53660","PA14_53660",4758953,4760041,1,"","DOOR",18988623
"operon-9858","PA14_53740-PA14_53750","PA14_53740",4764566,4765000,1,"","DOOR",18988623
"operon-9858","PA14_53740-PA14_53750","PA14_53750",4764997,4766244,1,"","DOOR",18988623
"operon-9859","PA14_53770-PA14_53780-PA14_53790","PA14_53770",4766533,4767828,1,"","DOOR",18988623
"operon-9859","PA14_53770-PA14_53780-PA14_53790","PA14_53780",4767825,4769072,1,"","DOOR",18988623
"operon-9859","PA14_53770-PA14_53780-PA14_53790","PA14_53790",4769103,4769804,1,"","DOOR",18988623
"operon-9860","PA14_53890-PA14_53880-PA14_53870-PA14_53860-PA14_53850","PA14_53850",4774608,4775429,-1,"","DOOR",18988623
"operon-9860","PA14_53890-PA14_53880-PA14_53870-PA14_53860-PA14_53850","PA14_53860",4775461,4775901,-1,"","DOOR",18988623
"operon-9860","PA14_53890-PA14_53880-PA14_53870-PA14_53860-PA14_53850","PA14_53870",4775987,4776310,-1,"","DOOR",18988623
"operon-9860","PA14_53890-PA14_53880-PA14_53870-PA14_53860-PA14_53850","PA14_53880",4776310,4777830,-1,"","DOOR",18988623
"operon-9860","PA14_53890-PA14_53880-PA14_53870-PA14_53860-PA14_53850","PA14_53890",4777827,4778360,-1,"","DOOR",18988623
"operon-9861","PA14_53920-prpB-prpC","PA14_53920",4781552,4782274,1,"","DOOR",18988623
"operon-9861","PA14_53920-prpB-prpC","PA14_53940",4782285,4783181,1,"prpB","DOOR",18988623
"operon-9861","PA14_53920-prpB-prpC","PA14_53950",4783274,4784401,1,"prpC","DOOR",18988623
"operon-9862","PA14_53970-PA14_53980","PA14_53970",4784532,4787138,1,"","DOOR",18988623
"operon-9862","PA14_53970-PA14_53980","PA14_53980",4787257,4788444,1,"","DOOR",18988623
"operon-9863","PA14_54070-PA14_54050","PA14_54050",4793615,4794280,-1,"","DOOR",18988623
"operon-9863","PA14_54070-PA14_54050","PA14_54070",4794285,4794494,-1,"","DOOR",18988623
"operon-9864","PA14_54120-PA14_54110-PA14_54090","PA14_54090",4797779,4798942,-1,"","DOOR",18988623
"operon-9864","PA14_54120-PA14_54110-PA14_54090","PA14_54110",4798998,4799303,-1,"","DOOR",18988623
"operon-9864","PA14_54120-PA14_54110-PA14_54090","PA14_54120",4799313,4799951,-1,"","DOOR",18988623
"operon-9865","PA14_54260-PA14_54270","PA14_54260",4814332,4815072,1,"","DOOR",18988623
"operon-9865","PA14_54260-PA14_54270","PA14_54270",4815069,4816037,1,"","DOOR",18988623
"operon-9866","PA14_54340-rnc-era-recO-pdxJ","PA14_54290",4816128,4816874,-1,"pdxJ","DOOR",18988623
"operon-9866","PA14_54340-rnc-era-recO-pdxJ","PA14_54300",4816867,4817568,-1,"recO","DOOR",18988623
"operon-9866","PA14_54340-rnc-era-recO-pdxJ","PA14_54320",4817629,4818546,-1,"era","DOOR",18988623
"operon-9866","PA14_54340-rnc-era-recO-pdxJ","PA14_54330",4818539,4819228,-1,"rnc","DOOR",18988623
"operon-9866","PA14_54340-rnc-era-recO-pdxJ","PA14_54340",4819225,4819602,-1,"","DOOR",18988623
"operon-9867","lepA-lepB","PA14_54350",4819772,4820626,-1,"lepB","DOOR",18988623
"operon-9867","lepA-lepB","PA14_54370",4820632,4822431,-1,"lepA","DOOR",18988623
"operon-9868","algU-mucA-mucB-mucC-mucD","PA14_54390",4822581,4824005,-1,"mucD","DOOR",18988623
"operon-9868","algU-mucA-mucB-mucC-mucD","PA14_54400",4824045,4824500,-1,"mucC","DOOR",18988623
"operon-9868","algU-mucA-mucB-mucC-mucD","PA14_54410",4824497,4825447,-1,"mucB","DOOR",18988623
"operon-9868","algU-mucA-mucB-mucC-mucD","PA14_54420",4825456,4826040,-1,"mucA","DOOR",18988623
"operon-9868","algU-mucA-mucB-mucC-mucD","PA14_54430",4826072,4826653,-1,"algU","DOOR",18988623
"operon-9869","PA14_54470-PA14_54460","PA14_54460",4828647,4829099,-1,"","DOOR",18988623
"operon-9869","PA14_54470-PA14_54460","PA14_54470",4829083,4829337,-1,"","DOOR",18988623
"operon-9870","PA14_54510-PA14_54500","PA14_54500",4831499,4832881,-1,"","DOOR",18988623
"operon-9870","PA14_54510-PA14_54500","PA14_54510",4832874,4833545,-1,"","DOOR",18988623
"operon-9871","PA14_54520-PA14_54540-PA14_54550-PA14_54570-PA14_54580","PA14_54520",4833756,4835039,1,"","DOOR",18988623
"operon-9871","PA14_54520-PA14_54540-PA14_54550-PA14_54570-PA14_54580","PA14_54540",4835069,4836052,1,"","DOOR",18988623
"operon-9871","PA14_54520-PA14_54540-PA14_54550-PA14_54570-PA14_54580","PA14_54550",4836101,4836571,1,"","DOOR",18988623
"operon-9871","PA14_54520-PA14_54540-PA14_54550-PA14_54570-PA14_54580","PA14_54570",4836582,4838099,1,"","DOOR",18988623
"operon-9871","PA14_54520-PA14_54540-PA14_54550-PA14_54570-PA14_54580","PA14_54580",4838092,4839129,1,"","DOOR",18988623
"operon-9872","PA14_54610-PA14_54600","PA14_54600",4840050,4840871,-1,"","DOOR",18988623
"operon-9872","PA14_54610-PA14_54600","PA14_54610",4840928,4841839,-1,"","DOOR",18988623
"operon-9873","PA14_54620-PA14_54630","PA14_54620",4841942,4843450,1,"","DOOR",18988623
"operon-9873","PA14_54620-PA14_54630","PA14_54630",4843462,4844625,1,"","DOOR",18988623
"operon-9874","PA14_54640-PA14_54660","PA14_54640",4844691,4845509,1,"dspI","DOOR",18988623
"operon-9874","PA14_54640-PA14_54660","PA14_54660",4845568,4846671,1,"","DOOR",18988623
"operon-9875","PA14_54730-PA14_54720","PA14_54720",4852169,4852426,-1,"","DOOR",18988623
"operon-9875","PA14_54730-PA14_54720","PA14_54730",4852480,4852725,-1,"","DOOR",18988623
"operon-9876","PA14_54760-PA14_54770-PA14_54790-PA14_54800","PA14_54760",4853789,4854865,1,"","DOOR",18988623
"operon-9876","PA14_54760-PA14_54770-PA14_54790-PA14_54800","PA14_54770",4854862,4855677,1,"","DOOR",18988623
"operon-9876","PA14_54760-PA14_54770-PA14_54790-PA14_54800","PA14_54790",4855698,4855970,1,"","DOOR",18988623
"operon-9876","PA14_54760-PA14_54770-PA14_54790-PA14_54800","PA14_54800",4855970,4856662,1,"","DOOR",18988623
"operon-9877","PA14_54890-PA14_54880","PA14_54880",4862635,4863513,-1,"","DOOR",18988623
"operon-9877","PA14_54890-PA14_54880","PA14_54890",4863414,4865318,-1,"","DOOR",18988623
"operon-9878","PA14_54920-PA14_54910","PA14_54910",4866692,4867507,-1,"","DOOR",18988623
"operon-9878","PA14_54920-PA14_54910","PA14_54920",4867504,4871967,-1,"","DOOR",18988623
"operon-9879","PA14_54960-PA14_54950","PA14_54950",4878789,4880135,-1,"","DOOR",18988623
"operon-9879","PA14_54960-PA14_54950","PA14_54960",4880090,4881058,-1,"","DOOR",18988623
"operon-9880","PA14_54980-PA14_54970","PA14_54970",4881162,4882919,-1,"","DOOR",18988623
"operon-9880","PA14_54980-PA14_54970","PA14_54980",4882923,4884677,-1,"ybtQ","DOOR",18988623
"operon-9881","PA14_55000-PA14_55020-PA14_55030-PA14_55040","PA14_55000",4884920,4885870,1,"","DOOR",18988623
"operon-9881","PA14_55000-PA14_55020-PA14_55030-PA14_55040","PA14_55020",4885877,4886899,1,"","DOOR",18988623
"operon-9881","PA14_55000-PA14_55020-PA14_55030-PA14_55040","PA14_55030",4886892,4887956,1,"","DOOR",18988623
"operon-9881","PA14_55000-PA14_55020-PA14_55030-PA14_55040","PA14_55040",4887953,4888810,1,"","DOOR",18988623
"operon-9882","PA14_55070-PA14_55060","PA14_55060",4891261,4892103,-1,"","DOOR",18988623
"operon-9882","PA14_55070-PA14_55060","PA14_55070",4892136,4892399,-1,"","DOOR",18988623
"operon-9883","PA14_55080-PA14_55090","PA14_55080",4893060,4894265,1,"","DOOR",18988623
"operon-9883","PA14_55080-PA14_55090","PA14_55090",4894348,4894746,1,"","DOOR",18988623
"operon-9884","PA14_55140-gloA2","PA14_55130",4897432,4897827,-1,"gloA2","DOOR",18988623
"operon-9884","PA14_55140-gloA2","PA14_55140",4897872,4898168,-1,"","DOOR",18988623
"operon-9885","PA14_55200-PA14_55220-PA14_55230","PA14_55200",4902216,4903610,1,"","DOOR",18988623
"operon-9885","PA14_55200-PA14_55220-PA14_55230","PA14_55220",4903681,4904997,1,"","DOOR",18988623
"operon-9885","PA14_55200-PA14_55220-PA14_55230","PA14_55230",4905076,4905981,1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55250",4906701,4907687,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55260",4907697,4908122,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55280",4908122,4909066,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55290",4909071,4909550,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55300",4909579,4910241,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55320",4910276,4911982,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55330",4912050,4912796,-1,"","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55340",4912805,4913224,-1,"exbD2","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55360",4913235,4915082,-1,"exbB2","DOOR",18988623
"operon-9886","PA14_55380-exbB2-exbD2-PA14_55330-PA14_55320-PA14_55300-PA14_55290-PA14_55280-PA14_55260-PA14_55250","PA14_55380",4915106,4916740,-1,"","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55430",4932324,4933538,-1,"hxcS","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55440",4933538,4934947,-1,"hxcR","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55450",4934944,4937355,-1,"hxcQ","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55460",4937352,4937945,-1,"hxcZ","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55470",4937932,4939074,-1,"hxcY","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55480",4939140,4940105,-1,"hxcX","DOOR",18988623
"operon-9887","PA14_55490-PA14_55480-PA14_55470-PA14_55460-PA14_55450-PA14_55440-PA14_55430","PA14_55490",4940113,4940562,-1,"hxcT","DOOR",18988623
"operon-9888","PA14_55520-PA14_55530","PA14_55520",4941752,4942201,1,"hxcU","DOOR",18988623
"operon-9888","PA14_55520-PA14_55530","PA14_55530",4942185,4942826,1,"hxcW","DOOR",18988623
"operon-9889","PA14_55560-PA14_55550","PA14_55550",4943865,4944410,-1,"","DOOR",18988623
"operon-9889","PA14_55560-PA14_55550","PA14_55560",4944407,4945123,-1,"","DOOR",18988623
"operon-9890","PA14_55590-PA14_55600-dnaE2","PA14_55590",4946628,4947179,1,"","DOOR",18988623
"operon-9890","PA14_55590-PA14_55600-dnaE2","PA14_55600",4947187,4948602,1,"","DOOR",18988623
"operon-9890","PA14_55590-PA14_55600-dnaE2","PA14_55610",4948578,4951673,1,"dnaE2","DOOR",18988623
"operon-9891","PA14_55637-PA14_55635-PA14_55634","PA14_55634",4955401,4955473,-1,"","DOOR",18988623
"operon-9891","PA14_55637-PA14_55635-PA14_55634","PA14_55635",4955505,4955578,-1,"","DOOR",18988623
"operon-9891","PA14_55637-PA14_55635-PA14_55634","PA14_55637",4955644,4957169,-1,"","DOOR",18988623
"operon-9892","sbcD-sbcC","PA14_55640",4957850,4959079,1,"sbcD","DOOR",18988623
"operon-9892","sbcD-sbcC","PA14_55650",4959088,4962723,1,"sbcC","DOOR",18988623
"operon-9893","PA14_55710-recC-recB-recD","PA14_55660",4962745,4964910,-1,"recD","DOOR",18988623
"operon-9893","PA14_55710-recC-recB-recD","PA14_55670",4964907,4968644,-1,"recB","DOOR",18988623
"operon-9893","PA14_55710-recC-recB-recD","PA14_55690",4968641,4972156,-1,"recC","DOOR",18988623
"operon-9893","PA14_55710-recC-recB-recD","PA14_55710",4972197,4972880,-1,"","DOOR",18988623
"operon-9894","PA14_55730-PA14_55740","PA14_55730",4973983,4974786,1,"","DOOR",18988623
"operon-9894","PA14_55730-PA14_55740","PA14_55740",4974841,4976046,1,"","DOOR",18988623
"operon-9895","PA14_55790-PA14_55780","PA14_55780",4980026,4982794,-1,"","DOOR",18988623
"operon-9895","PA14_55790-PA14_55780","PA14_55790",4982804,4983310,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55820",4984830,4986500,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55840",4986525,4986809,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55850",4986832,4987569,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55860",4987566,4988477,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55880",4988487,4989371,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55890",4989368,4990633,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55900",4990630,4991814,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55920",4991824,4993074,-1,"","DOOR",18988623
"operon-9896","PA14_55930-PA14_55920-PA14_55900-PA14_55890-PA14_55880-PA14_55860-PA14_55850-PA14_55840-PA14_55820","PA14_55930",4993088,4993999,-1,"","DOOR",18988623
"operon-9897","PA14_56030-PA14_56040-PA14_56050","PA14_56030",5003033,5004148,1,"","DOOR",18988623
"operon-9897","PA14_56030-PA14_56040-PA14_56050","PA14_56040",5004141,5004902,1,"","DOOR",18988623
"operon-9897","PA14_56030-PA14_56040-PA14_56050","PA14_56050",5004899,5005900,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56090",5009374,5010111,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56100",5010149,5010946,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56110",5010943,5011923,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56130",5011910,5013481,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56140",5013478,5014755,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56160",5014752,5015759,1,"","DOOR",18988623
"operon-9898","PA14_56090-PA14_56100-PA14_56110-PA14_56130-PA14_56140-PA14_56160-PA14_56170","PA14_56170",5015756,5017087,1,"","DOOR",18988623
"operon-9899","PA14_56210-PA14_56220","PA14_56210",5018512,5019318,1,"","DOOR",18988623
"operon-9899","PA14_56210-PA14_56220","PA14_56220",5019403,5020317,1,"","DOOR",18988623
"operon-9900","PA14_56280-PA14_56260-PA14_56250","PA14_56250",5022041,5022814,-1,"","DOOR",18988623
"operon-9900","PA14_56280-PA14_56260-PA14_56250","PA14_56260",5022880,5023806,-1,"","DOOR",18988623
"operon-9900","PA14_56280-PA14_56260-PA14_56250","PA14_56280",5023799,5024926,-1,"","DOOR",18988623
"operon-9901","PA14_56370-PA14_56360","PA14_56360",5028215,5028523,-1,"","DOOR",18988623
"operon-9901","PA14_56370-PA14_56360","PA14_56370",5028544,5029128,-1,"","DOOR",18988623
"operon-9902","PA14_56420-PA14_56410","PA14_56410",5031317,5032396,-1,"","DOOR",18988623
"operon-9902","PA14_56420-PA14_56410","PA14_56420",5032471,5033043,-1,"","DOOR",18988623
"operon-9903","PA14_56480-PA14_56470-PA14_56450","PA14_56450",5033978,5035462,-1,"","DOOR",18988623
"operon-9903","PA14_56480-PA14_56470-PA14_56450","PA14_56470",5035463,5036782,-1,"","DOOR",18988623
"operon-9903","PA14_56480-PA14_56470-PA14_56450","PA14_56480",5036820,5038040,-1,"","DOOR",18988623
"operon-9904","PA14_56550-PA14_56540-PA14_56530-PA14_56520-PA14_56510","PA14_56510",5038205,5038795,-1,"","DOOR",18988623
"operon-9904","PA14_56550-PA14_56540-PA14_56530-PA14_56520-PA14_56510","PA14_56520",5038856,5039191,-1,"","DOOR",18988623
"operon-9904","PA14_56550-PA14_56540-PA14_56530-PA14_56520-PA14_56510","PA14_56530",5039188,5040342,-1,"","DOOR",18988623
"operon-9904","PA14_56550-PA14_56540-PA14_56530-PA14_56520-PA14_56510","PA14_56540",5040371,5041156,-1,"","DOOR",18988623
"operon-9904","PA14_56550-PA14_56540-PA14_56530-PA14_56520-PA14_56510","PA14_56550",5041241,5042137,-1,"","DOOR",18988623
"operon-9905","PA14_56560-PA14_56570","PA14_56560",5042340,5043095,1,"","DOOR",18988623
"operon-9905","PA14_56560-PA14_56570","PA14_56570",5043095,5043871,1,"","DOOR",18988623
"operon-9906","PA14_56620-PA14_56640-PA14_56660","PA14_56620",5045603,5045905,1,"","DOOR",18988623
"operon-9906","PA14_56620-PA14_56640-PA14_56660","PA14_56640",5045954,5047120,1,"","DOOR",18988623
"operon-9906","PA14_56620-PA14_56640-PA14_56660","PA14_56660",5047157,5048209,1,"","DOOR",18988623
"operon-9907","feoA-feoB-PA14_56670","PA14_56670",5048269,5048511,-1,"","DOOR",18988623
"operon-9907","feoA-feoB-PA14_56670","PA14_56680",5048511,5050811,-1,"feoB","DOOR",18988623
"operon-9907","feoA-feoB-PA14_56670","PA14_56690",5050829,5051056,-1,"feoA","DOOR",18988623
"operon-9908","PA14_56750-PA14_56770","PA14_56750",5055897,5056298,1,"","DOOR",18988623
"operon-9908","PA14_56750-PA14_56770","PA14_56770",5056300,5056902,1,"","DOOR",18988623
"operon-9909","PA14_56810-PA14_56800","PA14_56800",5060075,5060977,-1,"","DOOR",18988623
"operon-9909","PA14_56810-PA14_56800","PA14_56810",5060979,5061551,-1,"","DOOR",18988623
"operon-9910","PA14_56840-PA14_56850-PA14_56870","PA14_56840",5063248,5064669,1,"","DOOR",18988623
"operon-9910","PA14_56840-PA14_56850-PA14_56870","PA14_56850",5064679,5065743,1,"","DOOR",18988623
"operon-9910","PA14_56840-PA14_56850-PA14_56870","PA14_56870",5065754,5066848,1,"","DOOR",18988623
"operon-9911","PA14_56880-PA14_56890","PA14_56880",5067018,5068148,1,"","DOOR",18988623
"operon-9911","PA14_56880-PA14_56890","PA14_56890",5068199,5071255,1,"","DOOR",18988623
"operon-9912","PA14_56930-inaA-PA14_56910","PA14_56910",5072714,5072956,-1,"","DOOR",18988623
"operon-9912","PA14_56930-inaA-PA14_56910","PA14_56920",5072953,5073657,-1,"inaA","DOOR",18988623
"operon-9912","PA14_56930-inaA-PA14_56910","PA14_56930",5073660,5074343,-1,"","DOOR",18988623
"operon-9913","PA14_56950-PA14_56940","PA14_56940",5074423,5075703,-1,"","DOOR",18988623
"operon-9913","PA14_56950-PA14_56940","PA14_56950",5075693,5076376,-1,"","DOOR",18988623
"operon-9914","PA14_56980-PA14_56970","PA14_56970",5077330,5077659,-1,"","DOOR",18988623
"operon-9914","PA14_56980-PA14_56970","PA14_56980",5077679,5078062,-1,"","DOOR",18988623
"operon-9915","groES-groEL","PA14_57010",5079035,5080678,-1,"groEL","DOOR",18988623
"operon-9915","groES-groEL","PA14_57020",5080729,5081022,-1,"groES","DOOR",18988623
"operon-9916","PA14_57040-fxsA","PA14_57030",5081218,5081685,-1,"fxsA","DOOR",18988623
"operon-9916","PA14_57040-fxsA","PA14_57040",5081754,5082488,-1,"","DOOR",18988623
"operon-9917","PA14_57140-apbA-PA14_57170-PA14_57180","PA14_57140",5089455,5090555,1,"","DOOR",18988623
"operon-9917","PA14_57140-apbA-PA14_57170-PA14_57180","PA14_57160",5090592,5091503,1,"apbA","DOOR",18988623
"operon-9917","PA14_57140-apbA-PA14_57170-PA14_57180","PA14_57170",5091554,5093650,1,"","DOOR",18988623
"operon-9917","PA14_57140-apbA-PA14_57170-PA14_57180","PA14_57180",5093655,5094233,1,"","DOOR",18988623
"operon-9918","PA14_57200-PA14_57190","PA14_57190",5094303,5095250,-1,"","DOOR",18988623
"operon-9918","PA14_57200-PA14_57190","PA14_57200",5095304,5095939,-1,"","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57275",5102858,5104042,-1,"ftsZ","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57290",5104093,5105346,-1,"ftsA","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57300",5105368,5106231,-1,"ftsQ","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57320",5106235,5107194,-1,"ddl","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57330",5107191,5108633,-1,"murC","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57340",5108626,5109699,-1,"murG","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57360",5109689,5110888,-1,"ftsW","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57370",5110888,5112234,-1,"murD","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57380",5112248,5113330,-1,"mraY","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57390",5113330,5114706,-1,"murF","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57410",5114699,5116162,-1,"murE","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57425",5116162,5117901,-1,"ftsI","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57440",5117898,5118191,-1,"ftsL","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57450",5118188,5119129,-1,"mraW","DOOR",18988623
"operon-9919","PA14_57460-mraW-ftsL-ftsI-murE-murF-mraY-murD-ftsW-murG-murC-ddl-ftsQ-ftsA-ftsZ","PA14_57460",5119132,5119587,-1,"","DOOR",18988623
"operon-9920","PA14_57480-PA14_57490-gmhA-PA14_57510","PA14_57480",5121267,5123081,1,"","DOOR",18988623
"operon-9920","PA14_57480-PA14_57490-gmhA-PA14_57510","PA14_57490",5123078,5123455,1,"","DOOR",18988623
"operon-9920","PA14_57480-PA14_57490-gmhA-PA14_57510","PA14_57500",5123484,5124077,1,"gmhA","DOOR",18988623
"operon-9920","PA14_57480-PA14_57490-gmhA-PA14_57510","PA14_57510",5124074,5124652,1,"","DOOR",18988623
"operon-9921","PA14_57570-PA14_57560-PA14_57540-sspA-sspB","PA14_57520",5124709,5125116,-1,"sspB","DOOR",18988623
"operon-9921","PA14_57570-PA14_57560-PA14_57540-sspA-sspB","PA14_57530",5125128,5125745,-1,"sspA","DOOR",18988623
"operon-9921","PA14_57570-PA14_57560-PA14_57540-sspA-sspB","PA14_57540",5125831,5126613,-1,"","DOOR",18988623
"operon-9921","PA14_57570-PA14_57560-PA14_57540-sspA-sspB","PA14_57560",5126613,5127824,-1,"","DOOR",18988623
"operon-9921","PA14_57570-PA14_57560-PA14_57540-sspA-sspB","PA14_57570",5127824,5128417,-1,"","DOOR",18988623
