PA14 id	PAO1 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA14_65820	PA4979	0.3877917076099289	1.8333861330072545e-191			['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_36990	PA2133	0.25558342321897043	1.6132388361426438e-80			[]
PA14_57950	PA4463	0.4972728342584015	0.0			[]
PA14_72560	PA5499	0.4136909360374944	3.317172973714099e-220	np20		[]
PA14_58240	PA4488	0.5277444524743505	0.0		most stable	[]
PA14_21680	PA3273	0.3643859583971773	1.2567247456433229e-167			[]
PA14_36450	PA2176	0.5331450896877974	0.0		most stable	[]
PA14_52420	PA0916	0.4953533341120328	0.0	rimO		[]
PA14_08250	PA0637	0.4780569644026615	1.4100035362275431e-303			[]
PA14_41190	PA1805	0.44040525565909294	1.228900872190433e-252	ppiD		[]
PA14_38430	PA2016	0.475329258738419	1.1438005716966447e-299	gnyR		[]
PA14_07630	PA0585	0.3459354410209147	3.4197068541061574e-150			[]
PA14_36830	PA2145	0.2996308452020227	2.293437534492174e-111			[]
PA14_47610	PA1283	0.289022289438517	2.0571162487697234e-103			[]
PA14_33890	PA2379	0.2122499019366868	1.5760133979734192e-55			[]
PA14_50850	PA1044	0.2570065327060677	1.9904125804284877e-81			[]
PA14_32340	PA2499	0.2112655894171696	5.084106226337752e-55			[]
PA14_19270	PA3467	0.4228520073783576	5.345187412360339e-231			[]
PA14_26050	PA2938	0.4262143996985019	4.805393579591132e-235			[]
PA14_42780	PA1679	0.3761118568237456	2.534137172387096e-179			[]
PA14_44630	PA1532	0.4223574695406692	2.085456087820742e-230	dnaX		['KEGG-Pathway-pae03440: Homologous recombination', 'KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Module-M00260: DNA polymerase III complex, bacteria']
PA14_39060	PA1970	0.3146041096462746	3.548299453391756e-123			[]
PA14_53070	PA0865	0.3245788693934774	1.9630885169454335e-131	hpd		['KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA14_69870	PA5292	0.31904409514052595	8.194986243944564e-127	pchP		[]
PA14_49330	PA1166	0.3691822309867857	2.3673218597456165e-172			[]
PA14_08210	PA0633	0.394226193349056	2.2930069127198234e-198			[]
PA14_28300	PA2768	0.32293616836247563	4.726142560233207e-130			[]
PA14_05450	PA0419	0.2861145994942028	2.7164009454670005e-101			[]
PA14_41430	PA1790	0.3912142436729951	4.081390070108075e-195			[]
PA14_71630	PA5427	0.5031614300422008	0.0	adhA	most stable	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_70940	PA5372	0.2986187484836863	1.3611716567393873e-110	betA		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA14_71300	PA5400	0.3962710730017726	1.3621378929023445e-200			[]
PA14_61370	PA4637	0.2935081165963974	9.814571731714706e-107			[]
PA14_19400	PA3456	0.4480294237197324	1.9297679511300545e-262	mnmC		[]
PA14_18780	PA3522	0.29024733578579665	2.583480150443502e-104			[]
PA14_58380	PA4499	0.3416042739892538	2.881629980842501e-146	psdR		[]
PA14_71600	PA5425	0.4326577963686763	6.282800710263872e-243	purK		['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Module-M00048: Inosine monophosphate biosynthesis, PRPP + glutamine => IMP']
PA14_47230	PA1316	0.262694268766509	4.0694921676109434e-85			[]
PA14_06190	PA0473	0.30386806976012604	1.2260194328958468e-114			[]
PA14_56000	PA4309	0.4582104550708919	6.268994807735429e-276	pctA		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_62280	PA4706	0.3887886079139869	1.5990914418379663e-192	hmuV		['KEGG-Module-M00240: Iron complex transport system']
PA14_31960	PA2523	0.34721179840702165	2.3182994393304093e-151			['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA14_53150	PA0860	0.4571740225770479	1.553777880590781e-274			[]
PA14_45500	PA1464	0.4053962804865762	1.0144670424744681e-210			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA14_63070	PA4769	0.2935479862191964	9.163891221687325e-107			[]
PA14_45370	PA1476	0.41930173159462014	8.923360516576752e-227	ccmB		[]
PA14_05770	PA0441	0.2251081532615388	2.0686871676373356e-62	dhT		['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA14_71470	PA5416	0.3623343825477246	1.2466018164418244e-165	soxB		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism']
PA14_22660	PA3213	0.4635077753209912	3.9403272464242187e-283			['KEGG-Module-M00210: Putative ABC transport system']
PA14_01840	PA0149	0.4764049835978396	3.3185156615569263e-301			[]
PA14_51190	PA1016	0.21432029098026234	1.3160576136581882e-56			[]
PA14_05060	PA0388	0.3912734422512042	3.525734544813264e-195			[]
PA14_06510	PA0501	0.31184328996835203	6.02526687247403e-121	bioF		['KEGG-Pathway-pae00780: Biotin metabolism']
PA14_65880	PA4983	0.4324890744336071	1.0157343024759203e-242			[]
PA14_33680	PA2398	0.2795520859865257	1.3432590169050523e-96	fpvA		[]
PA14_33420	PA2419	0.2938365164882029	5.576235808691358e-107			[]
PA14_02290	PA0181	0.33409745749334696	1.3075426444038783e-139			[]
PA14_45470	PA1466	0.1629837565710881	3.705746979381827e-33		least stable	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA14_36050	PA2217	0.2593346995763767	6.3077696792183034e-83			['KEGG-Pathway-pae00930: Caprolactam degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds']
PA14_57030	PA4387	0.4780098502054644	1.6483222530031098e-303	fxsA		[]
PA14_37940	PA2054	0.4125263268723163	7.393613162932005e-219	cynR		[]
PA14_32940	PA2449	0.2619704123256113	1.2139253794856058e-84			[]
PA14_43670	PA1611	0.41159967360832667	8.663217018675963e-218			[]
PA14_20400	PA3376	0.4650920220783342	2.6117273356420516e-285	phnK		[]
PA14_40690	PA1842	0.26953143193547324	1.1275250252835432e-89			[]
PA14_56740	PA4363	0.2645864722225225	2.2998305736811673e-86	iciA		[]
PA14_33120	PA2436	0.26815426282927857	9.57006279752447e-89			[]
PA14_55260	PA0700	0.30636112044810315	1.3727844644670434e-116			[]
PA14_18680	PA3530	0.4400188487590549	3.799751752414695e-252			[]
PA14_01710	PA0139	0.3734756260622362	1.1905780936645897e-176	ahpC		[]
PA14_44800	PA1519	0.33645239753237205	1.1171713927955992e-141			[]
PA14_24510	PA3061	0.3209788608365359	2.039043677891812e-128	pelD		[]
PA14_34440	PA2337	0.4367924523134072	4.450000549059004e-248	mtlR		[]
PA14_72470	PA5491	0.35234586435298776	4.057094272758646e-156			[]
PA14_01410	PA0116	0.2957957724143211	1.882454351961277e-108			[]
PA14_00150	PA0014	0.3135022090653557	2.7727033259280235e-122			[]
PA14_00560	PA0044	0.5056523224950499	0.0	exoT	most stable	[]
PA14_55470	PA0683	0.4805082668331347	4.0346698914878355e-307	hxcY		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA14_09990	PA4166	0.33226855916894266	5.131800974390425e-138			[]
PA14_50430	PA1082	0.4398134313032693	6.920085753654837e-252	flgG		['KEGG-Pathway-pae02040: Flagellar assembly']
PA14_23210	PA3172	0.3215040585504411	7.446145741520474e-129			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_72260	PA5475	0.5601295116184827	0.0		most stable	[]
PA14_65470	PA4955	0.366864084113898	4.656296716730481e-170			[]
PA14_60400	PA4563	0.5290713934204065	0.0	rpsT	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_28450	PA2755	0.3961589070368733	1.80609542564934e-200	eco		[]
PA14_52890	PA0880	0.2524427609611714	1.559579666395298e-78			[]
PA14_40890	PA1828	0.3189882153080911	9.113854194180364e-127			[]
PA14_54630	PA0746	0.30869911909434355	1.9525424368443156e-118			['KEGG-Pathway-pae00281: Geraniol degradation']
PA14_19350	PA3461	0.444519483018856	6.762837952025878e-258			[]
PA14_30650	PA2586	0.4194876124816681	5.379090568187297e-227	gacA		[]
PA14_09115	PA4238	0.5941126722652816	0.0	rpoA	most stable	['KEGG-Pathway-pae00230: Purine metabolism', 'KEGG-Pathway-pae00240: Pyrimidine metabolism']
PA14_21820	PA3262	0.43374307332999024	2.8402363722540697e-244			[]
PA14_00320	PA0028	0.3504218782388035	2.5195324740626594e-154			[]
PA14_44950	PA1507	0.3131912587331052	4.94517736223526e-122			[]
PA14_45020	PA1500	0.2223447031573373	6.793408899728655e-61			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_30660	PA2585	0.5083935388694527	0.0	uvrC	most stable	['KEGG-Pathway-pae03420: Nucleotide excision repair']
PA14_68050	PA5151	0.2524614235602509	1.5180720354102296e-78			[]
PA14_20550	PA3367	0.2111332499818009	5.948491052408513e-55			[]
PA14_25340	PA2995	0.4989439012770306	0.0	nqrE		[]
PA14_41060	PA1815	0.4240229326761798	2.1092177856501053e-232	rnhA		['KEGG-Pathway-pae03030: DNA replication']
PA14_41950	PA1748	0.29678349208650145	3.3762527574584153e-109			['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00903: Limonene and pinene degradation', 'KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00360: Phenylalanine metabolism', 'KEGG-Pathway-pae00930: Caprolactam degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00281: Geraniol degradation', 'KEGG-Pathway-pae00627: Aminobenzoate degradation', 'KEGG-Pathway-pae00310: Lysine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00087: beta-Oxidation']
PA14_57240	PA4404	0.4287824360030711	3.6328879733761504e-238			[]
PA14_02470	PA0196	0.32429798653878283	3.386752635163736e-131	pntB		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA14_11750	PA4026	0.4073426538629146	6.37607879846725e-213			[]
PA14_64750	PA4900	0.34284843299442924	2.1795515149019644e-147			[]
PA14_54700	PA0740	0.12691572556137526	1.1981540534715564e-20		least stable	[]
PA14_05420	PA0416	0.3703826653743851	1.51002389441885e-173			[]
PA14_38490	PA2011	0.4192231617412511	1.10510128706971e-226	gnyL		['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00281: Geraniol degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA14_10500	PA4133	0.36795615725550895	3.8886962698007702e-171			['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA14_20480	PA3369	0.3402943649685806	4.31134563382899e-145			[]
PA14_55530	PA0677	0.2546284243477855	6.521151889238792e-80	hxcW		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA14_15940	PA3747	0.4432599037986073	2.8055671169334295e-256			[]
PA14_03860	PA0296	0.40096496637936396	9.210266557263682e-206			['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA14_23590	PA3133	0.3144909868476079	4.383897592916038e-123			[]
PA14_21860	PA3259	0.4007114654104865	1.7604602185267047e-205			[]
PA14_42480	PA1705	0.5341458101258887	0.0	pcrG	most stable	[]
PA14_70580	PA5346	0.5033054900256378	0.0		most stable	[]
PA14_38580	PA2004	0.30038128403837644	6.095354467242578e-112			[]
PA14_13300	PA3912	0.4200847068619258	1.0559794994653172e-227			[]
PA14_13610	PA3888	0.4774814680354098	9.482698577758839e-303			[]
PA14_34830	PA2303	0.3773299120719966	1.4482988261425834e-180			[]
PA14_48150	PA1244	0.15824024856366506	2.4958681596527647e-31		least stable	[]
PA14_44370	PA1554	0.4646376395527967	1.1039696197435653e-284			['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA14_32830	PA2458	0.09431988728823076	4.798440122258009e-12		least stable	[]
PA14_66040	PA4994	0.3345894125977972	4.851467680227517e-140			['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Module-M00087: beta-Oxidation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA14_29360	PA2687	0.5154735911170003	0.0	pfeS	most stable	[]
PA14_12920	PA3938	0.5571409561275498	0.0		most stable	['KEGG-Pathway-pae00920: Sulfur metabolism']
PA14_49560	PA1148	0.32746785511563464	6.953854953311796e-134	toxA		[]
PA14_28410	PA2759	0.4093462823404155	3.3320806487987176e-215			[]
PA14_14710	PA3815	0.35093526261183594	8.39627686466984e-155			[]
PA14_04250	PA0326	0.3631314272359366	2.0981054965501994e-166			['KEGG-Module-M00299: Spermidine/putrescine transport system']
PA14_36740	PA2151	0.5628149017393692	0.0		most stable	['KEGG-Pathway-pae00500: Starch and sucrose metabolism']
PA14_57800	PA4449	0.4944468762927921	0.0	hisG		['KEGG-Pathway-pae00340: Histidine metabolism']
PA14_22760	PA3204	0.30608907209842184	2.2460562310583598e-116	cpxR		[]
PA14_47310	PA1309	0.3525580711460541	2.568470099379352e-156			[]
PA14_23670	PA3127	0.4441735596917266	1.884248307990667e-257			[]
PA14_47440	PA1296	0.27224608181151416	1.604178311390215e-91			[]
PA14_17410	PA3628	0.24540541578654385	3.4759601217455477e-74			['KEGG-Pathway-pae00680: Methane metabolism']
PA14_00010	PA0001	0.4332749308572464	1.081551002456238e-243	dnaA		[]
PA14_18360	PA3553	0.4744056762331673	2.3655538001011054e-298			['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA14_19520	PA3447	0.4277909261928107	5.870239312737819e-237			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA14_40080	PA1889	0.4050338123290518	2.5979511125693596e-210			[]
PA14_61990	PA4686	0.5398386648734671	0.0		most stable	[]
PA14_43170	PA1650	0.3390724560593485	5.315353573171783e-144			[]
PA14_33230	PA2429	0.2371316944311489	2.9995685726953243e-69			[]
PA14_52630	PA0901	0.343414513125467	6.706491051104125e-148	aruE		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA14_00530	PA0042	0.24239759875612754	2.2771252584499636e-72			[]
PA14_00280	PA0024	0.4346924622404123	1.8745591307959122e-245	hemF		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA14_24300	PA3081	0.39293109285744265	5.78362639866172e-197			[]
PA14_69900	PA5295	0.3417454334869068	2.15119593272569e-146			[]
PA14_67940	PA5144	0.37266875365549024	7.737315081753649e-176			[]
PA14_08330	PA0648	0.2697486474142558	8.03770192005034e-90			[]
PA14_07400	PA0569	0.23883685160321344	2.98702780929323e-70			[]
PA14_29550	PA2671	0.3296540182206872	9.329335180343287e-136			[]
PA14_09300	PA4223	0.4229043865421948	4.626831179715441e-231			[]
PA14_64940	PA4917	0.3618500183492192	3.672381981841721e-165			[]
PA14_09130	PA4237	0.587948085706098	0.0	rplQ	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA14_21070	PA3322	0.3726059443422923	8.948828277536333e-176			[]
PA14_13660	PA3885	0.2132452659925462	4.7927196934500475e-56	tpbA		[]
PA14_01930	PA0155	0.3829657298564371	2.187335619067763e-186	pcaR		[]
PA14_65410	PA4951	0.08994888360181115	4.404577747821626e-11	orn	least stable	[]
PA14_23530	PA3136	0.295052674688519	6.827131270365831e-108			[]
PA14_44660	PA1529	0.38341354876007067	7.45472321133472e-187	ligA		['KEGG-Pathway-pae03410: Base excision repair', 'KEGG-Pathway-pae03030: DNA replication', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA14_14630	PA3821	0.5960483917257403	0.0	secD	most stable	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA14_63060	PA4768	0.4000179219089791	1.0330404530905292e-204	smpB		[]
PA14_44240	PA1566	0.22102262658765728	3.550495676169035e-60			['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA14_31420	PA2560	0.321197237014938	1.3416014454998145e-128			[]
PA14_49250	PA1174	0.4328724165772933	3.4087967371117756e-243	napA		['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen', 'KEGG-Module-M00530: Dissimilatory nitrate reduction, nitrate => ammonia']
PA14_23750	PA3121	0.3232861714749348	2.403617639029445e-130	leuC		['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism', 'KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Module-M00432: Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate']
PA14_20230	PA3391	0.3944358415937165	1.3579802425098936e-198	nosR		[]
PA14_09850	PA4179	0.3716187592529992	8.767343027183551e-175			[]
PA14_39080	PA1968	0.3597034095583989	4.311670116776151e-163			[]
PA14_37310	PA2110	0.2811706151167548	9.599438067844757e-98			[]
PA14_18120	PA3570	0.32221203635871026	1.9089280174241566e-129	mmsA		['KEGG-Pathway-pae00562: Inositol phosphate metabolism', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism']
PA14_70680	PA5354	0.2747838805074641	2.8797126414240547e-93	glcE		['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_28690	PA2740	0.4433517872346674	2.1390953881964523e-256	pheS		['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA14_62330	PA4709	0.4932419335038261	0.0			[]
PA14_38860	PA1982	0.2246613421434985	3.649797215250198e-62	exaA		['KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA14_44680	PA1527	0.4300995115863976	8.887768866055079e-240			[]
PA14_61040	PA4613	0.3233704626403473	2.0421579937983903e-130	katB		['KEGG-Pathway-pae00380: Tryptophan metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA14_17530	PA3617	0.457355371554443	8.867262349130035e-275	recA		['KEGG-Pathway-pae03440: Homologous recombination']
PA14_52330	PA0922	0.30427680464578605	5.887900294234949e-115			[]
PA14_29260	PA2696	0.2635274425219284	1.1517353589613382e-85			[]
PA14_02560	PA0209	0.3171667763115719	2.875474916618656e-125			[]
PA14_17780	PA3595	0.2965504503293083	5.06734389037479e-109			[]
PA14_11740	PA4027	0.4559131015596056	7.604390958745208e-273			['KEGG-Module-M00236: Putative polar amino acid transport system']
PA14_68570	PA5191	0.4863795008597985	1.0008601e-315			[]
PA14_51930	PA0953	0.37863864007109416	6.597826129708928e-182			[]
PA14_64335	PA4864	0.4970147793849024	0.0	ureD		[]
PA14_57880	PA4456	0.3394773564078037	2.315176515702568e-144			['KEGG-Module-M00210: Putative ABC transport system']
PA14_71000	PA5376	0.3909979066722885	6.965735357189268e-195			['KEGG-Module-M00208: Glycine betaine/proline transport system']
PA14_20380	PA3378	0.4667205924232699	1.4633444571377687e-287	phnI		['KEGG-Pathway-pae00440: Phosphonate and phosphinate metabolism']
PA14_19920	PA3415	0.3869533827177766	1.4166939839410153e-190			['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA14_51070	PA1025	0.28211470438929903	2.0429986205627126e-98			[]
PA14_37560	PA2084	0.3699852916802296	3.760224652336053e-173			['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA14_69110	PA5234	0.3689589694648691	3.9445458106071035e-172			[]
PA14_21840	PA3261	0.4406800873060408	5.501076695368743e-253			[]
PA14_61620	PA4659	0.3141869861954926	7.735139453443066e-123			[]
PA14_16890	PA3670	0.4548730678606254	1.8595056902060898e-271			[]
PA14_05820	PA0446	0.16278007083528795	4.4518281900119576e-33		least stable	[]
PA14_54010	PA0791	0.3099594050886512	1.940680709390476e-119			[]
PA14_50220	PA1097	0.3972195032439359	1.2483696034745628e-201	fleQ		[]
PA14_36770	PA2149	0.4721359021556901	3.8899471205310587e-295			[]
PA14_62640	PA4734	0.3513244773457513	3.6448898279173086e-155			[]
PA14_36910	PA2138	0.34935718312869724	2.444556993301319e-153	ligD		['KEGG-Pathway-pae03410: Base excision repair', 'KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA14_40950	PA1823	0.4428105006089215	1.0558758762126839e-255	nudC		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA14_46110	PA1418	0.2092783750349803	5.312709708867359e-54			[]
PA14_45070	PA1496	0.28685567855120425	7.868249264701689e-102			[]
PA14_33570	PA2406	0.38869461782962816	2.013313034053284e-192			[]
PA14_29900	PA2645	0.31871298492082634	1.5377434139013646e-126	nuoJ		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA14_54450	PA0761	0.4598186506847554	4.210259155901206e-278	nadB		['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Module-M00115: NAD biosynthesis, aspartate => NAD']
PA14_02870	PA0233	0.32511675575725124	6.897357854545716e-132			[]
PA14_53410	PA0839	0.2984080413217904	1.9703311894303148e-110			[]
PA14_56730	PA4362	0.4153601561137728	3.794984323691724e-222			[]
PA14_47450	PA1295	0.27135679159024284	6.495614754777806e-91			[]
PA14_20491	PA3368	0.2613190610819737	3.236100020754145e-84			[]
PA14_53790	PA0810	0.3629287715237893	3.302235548027655e-166			['KEGG-Pathway-pae00361: Chlorocyclohexane and chlorobenzene degradation', 'KEGG-Pathway-pae00625: Chloroalkane and chloroalkene degradation']
PA14_22890	PA3195	0.4120766035348503	2.4434302373211906e-218	gapA		['KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA14_70920	PA5370	0.3851725651180372	1.0692170307098264e-188			[]
PA14_62520	PA4724.1	0.3802941470015659	1.2990352548438858e-183			[]
PA14_19860	PA3419	0.4946432987353728	0.0			[]
PA14_63110	PA4773	0.4198408453105885	2.053993317650252e-227			['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Module-M00034: Methionine salvage pathway']
PA14_19110	PA3478	0.418869254325636	2.8935553694177867e-226	rhlB		[]
PA14_24500	PA3062	0.275162728800041	1.5743734094332561e-93	pelC		[]
PA14_38680	PA1998	0.4543126567607179	1.0363063276576899e-270			[]
PA14_42140	PA1732	0.38251821425728666	6.402518675006873e-186			[]
PA14_37070	PA2127	0.5184034017504758	0.0		most stable	[]
PA14_13850	PA3870	0.20135883322320566	4.82345225575397e-50	moaA		['KEGG-Pathway-pae04122: Sulfur relay system', 'KEGG-Pathway-pae00790: Folate biosynthesis']
PA14_28590	PA2748	0.2660529696037749	2.440804531783041e-87			[]
PA14_28490	PA2754	0.475122749885362	2.2535113005660452e-299			[]
PA14_06270	PA0480	0.1677398824198234	4.777475106263646e-35		least stable	['KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00568: Catechol ortho-cleavage, catechol => 3-oxoadipate']
PA14_00290	PA0025	0.3568058061510185	2.5303887001074962e-160	aroE		['KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis']
PA14_21020	PA3327	0.4203746567752616	4.7840074965118205e-228			[]
PA14_27360	PA2841	0.3012221436861223	1.3744443931154938e-112			[]
PA14_14430	PA3835	0.12629146656256862	1.849655285831904e-20		least stable	[]
PA14_65760	PA4975	0.33539503317893793	9.528969649894502e-141			['KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA14_51800	PA0965	0.4354883843312764	1.9069938066488087e-246	ruvC		['KEGG-Pathway-pae03440: Homologous recombination']
PA14_34200	PA2355	0.2874445256483873	2.931808533883832e-102			[]
PA14_53550	PA0828	0.217650615968562	2.2954959585278114e-58			[]
PA14_03670	PA0281	0.5317439822799609	0.0	cysW	most stable	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00185: Sulfate transport system', 'KEGG-Module-M00616: Sulfate-sulfur assimilation']
PA14_46860	PA1346	0.3352654433688044	1.2384757585842521e-140			[]
PA14_66970	PA5069	0.3561516887591422	1.0572427138652315e-159	tatB		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export']
PA14_55590	PA0671	0.2044636090469232	1.416699989725172e-51			[]
PA14_52940	PA0875	0.2907576284222673	1.0852886339330342e-104			[]
PA14_04850	PA0369	0.29065281144920696	1.2971106477779754e-104			[]
PA14_66820	PA5056	0.4448272306007109	2.715166375316097e-258	phaC1		['KEGG-Pathway-pae00650: Butanoate metabolism']
PA14_10260	PA4150	0.3442685233033062	1.1278331000104262e-148			['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA14_54290	PA0773	0.3721776734897089	2.4108050148267263e-175	pdxJ		['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
