PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	pathways present
PA1084	PA14_50410	0.3870848423746058	9.482131732800191e-191	flgI		['KEGG-Pathway-pae02040: Flagellar assembly']
PA2691	PA14_29320	0.22145207866378488	2.0255821760666687e-60			['KEGG-Pathway-pae00190: Oxidative phosphorylation']
PA5368	PA14_70850	0.4217911789234363	8.96242241513036e-230	pstC		['KEGG-Module-M00222: Phosphate transport system']
PA1999	PA14_38660	0.3191160474960684	6.772395620521413e-127	dchA		['KEGG-Pathway-pae00072: Synthesis and degradation of ketone bodies', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA2874	PA14_26920	0.3868636966138537	1.625100168891692e-190			[]
PA0688	PA14_55410	0.2831130774409453	3.789711142396121e-99	lapA		[]
PA5249	PA14_69310	0.3962195802233671	1.4234713107762443e-200			[]
PA4033	PA14_11670	0.17916507150191266	7.940795571041982e-40	mucE	least stable	[]
PA3893	PA14_13530	0.35648105702628075	4.809709884719305e-160			[]
PA3973	PA14_12440	0.29164694624283666	2.2798512649665635e-105			[]
PA3261	PA14_21840	0.4408772926793705	2.772050336991316e-253			[]
PA0411	PA14_05360	0.44641412687902293	2.164254606292193e-260	pilJ		[]
PA1227	PA14_48410	0.3423259685663914	6.063833773385219e-147			[]
PA0731	PA14_54820	0.27549051396416424	8.96798572255384e-94			[]
PA1492	PA14_45120	0.1410732958714953	3.4987338077881567e-25		least stable	[]
PA4121	PA14_10650	0.3140924726837186	8.759603917894942e-123			['KEGG-Pathway-pae00350: Tyrosine metabolism', 'KEGG-Pathway-pae01220: Degradation of aromatic compounds', 'KEGG-Module-M00533: Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate']
PA0283	PA14_03700	0.537612694131424	0.0	sbp	most stable	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00185: Sulfate transport system', 'KEGG-Module-M00616: Sulfate-sulfur assimilation']
PA2288	PA14_35000	0.3361767272938179	1.8411824363012284e-141			[]
PA1015	PA14_51205	0.1916103156218273	2.1007744826603575e-45		least stable	[]
PA1352	PA14_46800	0.3177151007523217	9.669535814702701e-126			[]
PA2647	PA14_29880	0.4490218195208235	8.747994942758987e-264	nuoL		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA2300	PA14_34870	0.4390867377660034	5.16616880835813e-251	chiC		[]
PA3742	PA14_16000	0.5349489887656953	0.0	rplS	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1549	PA14_44440	0.3753811282728691	1.2999488155046352e-178			[]
PA5405	PA14_71350	0.3121762754257609	3.090134594471282e-121			[]
PA5443	PA14_71870	0.3850929287655172	1.1963821015660766e-188	uvrD		['KEGG-Pathway-pae03430: Mismatch repair', 'KEGG-Pathway-pae03420: Nucleotide excision repair']
PA0786	PA14_54110	0.3081523979580881	5.038676005806022e-118			[]
PA5297	PA14_69925	0.31190668631038043	5.090637392016772e-121	poxB		['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA0887	PA14_52800	0.4118590562382778	3.966779617242922e-218	acsA		['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00680: Methane metabolism', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA3227	PA14_22450	0.37250705548529855	1.044058666479562e-175	ppiA		[]
PA3440	PA14_19610	0.5429120958777265	0.0		most stable	[]
PA3917	PA14_13240	0.21257642443854954	1.042742145577921e-55	moaD		['KEGG-Pathway-pae04122: Sulfur relay system', 'KEGG-Pathway-pae00790: Folate biosynthesis']
PA1701	PA14_42520	0.4566302429889119	7.415253604099483e-274	pcr3		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00332: Type III secretion system']
PA1670	PA14_42890	0.3720490752824521	3.012160430802276e-175	stp1		['KEGG-Pathway-pae03070: Bacterial secretion system']
PA4308	PA14_55980	0.38939249145205057	3.346599261213018e-193			[]
PA2322	PA14_34630	0.263775041437129	7.627141033389837e-86			[]
PA4645	PA14_61460	0.44848367197409744	4.4119520783173684e-263			['KEGG-Pathway-pae00230: Purine metabolism']
PA3036	PA14_24820	0.2722655335908215	1.496844693179255e-91			[]
PA5050	PA14_66720	0.3655660524000549	8.184368510796199e-169	priA		['KEGG-Pathway-pae03440: Homologous recombination']
PA2696	PA14_29260	0.2634217981922547	1.30411112129743e-85			[]
PA0620	PA14_08050	0.5451963262154719	0.0		most stable	[]
PA5193	PA14_68610	0.3798630463573949	3.348808633425223e-183	yrfI		[]
PA4993	PA14_66020	0.429615107995893	3.147410167689942e-239			[]
PA3825	PA14_14530	0.473706166299683	2.0531916145173855e-297			[]
PA3177	PA14_23130	0.3991105729382733	9.528656911957733e-204			[]
PA2543	PA14_31680	0.3775958686331963	7.166503669798889e-181			[]
PA4908	PA14_64850	0.3276093184847908	4.975527923513359e-134			['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA4525	PA14_58730	0.23446614007561806	1.0347348342371536e-67	pilA		[]
PA0092	PA14_01120	0.3634102599236241	1.0465778451151716e-166	tsi6		[]
PA2502	PA14_32300	0.2892747410698078	1.2850635727122362e-103			[]
PA2689	PA14_29340	0.3174651881329936	1.5514295530915435e-125			[]
PA4118	PA14_10680	0.3582885769879957	9.124287965801141e-162			[]
PA0415	PA14_05410	0.34211630472474563	9.369875085496737e-147	chpC		[]
PA0939	PA14_52110	0.23668176000937804	5.339679528919741e-69			[]
PA2928	PA14_26165	0.22401271348454888	8.091670515073236e-62			[]
PA1250	PA14_48040	0.4127539938829546	3.6740539672670294e-219	aprI		[]
PA0507	PA14_06620	0.3161328042076488	1.914625027838497e-124			['KEGG-Pathway-pae00281: Geraniol degradation']
PA3960	PA14_12640	0.30202902129656023	3.122865331709331e-113			[]
PA0940	PA14_52090	0.25931190191851283	6.301927026830456e-83			[]
PA4100	PA14_10850	0.14336840532589415	5.799508208437111e-26		least stable	[]
PA0619	PA14_08040	0.5506304991685698	0.0		most stable	[]
PA1029	PA14_51020	0.3783617101672319	1.175390185514098e-181			[]
PA1947	PA14_39330	0.40762742439778615	2.7650076138990755e-213	rbsA		[]
PA0157	PA14_01960	0.4645037602528325	1.4942131500677993e-284	triB		[]
PA3364	PA14_20580	0.22982554616031356	4.6518977833259285e-65	amiC		['KEGG-Module-M00237: Branched-chain amino acid transport system']
PA0593	PA14_07740	0.4720965006486295	3.8972805269035055e-295	pdxA		['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
PA1089	PA14_50320	0.33028529888008284	2.5187336927693044e-136			[]
PA4304	PA14_55920	0.5047218398645786	0.0	rcpA	most stable	[]
PA1077	PA14_50480	0.4569074038867961	3.150449722845156e-274	flgB		['KEGG-Pathway-pae02040: Flagellar assembly']
PA4108	PA14_10820	0.3868649637920393	1.6200930684267563e-190			[]
PA2115	PA14_37220	0.3761138308727094	2.3370034028924332e-179			[]
PA2040	PA14_38140	0.4116194820225697	7.49056385775294e-218	pauA4		['KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA5504	PA14_72630	0.4298703191192727	1.5322254039920032e-239			['KEGG-Module-M00238: D-Methionine transport system']
PA4507	PA14_58500	0.1838999676330303	6.677841244658884e-42		least stable	[]
PA3602	PA14_17690	0.32407779962848765	4.910612156996938e-131			[]
PA4586	PA14_60690	0.107472743766265	3.242075791079376e-15		least stable	[]
PA5358	PA14_70730	0.44595516728120815	8.501435877193798e-260	ubiA		['KEGG-Pathway-pae00130: Ubiquinone and other terpenoid-quinone biosynthesis']
PA2957	PA14_25800	0.4763936447020914	3.0285930061231435e-301			[]
PA5118	PA14_67580	0.5631302212322922	0.0	thiI	most stable	['KEGG-Pathway-pae04122: Sulfur relay system', 'KEGG-Pathway-pae00730: Thiamine metabolism']
PA2797	PA14_27950	0.4062481159104036	1.0121989641998592e-211			[]
PA3412	PA14_19960	0.1694485700191071	9.551786428350523e-36		least stable	[]
PA2402	PA14_33610	0.5271993768749734	0.0		most stable	[]
PA4047	PA14_11510	0.3844879394621247	5.1652526066928916e-188	ribA		['KEGG-Pathway-pae00740: Riboflavin metabolism', 'KEGG-Module-M00125: Riboflavin biosynthesis, GTP => riboflavin/FMN/FAD']
PA1063	PA14_50640	0.2694098134729809	1.3120966947132788e-89			[]
PA2897	PA14_26590	0.39534312649801373	1.2866162544971977e-199			[]
PA3132	PA14_23610	0.30283573195369085	7.409851077627927e-114			[]
PA1988	PA14_38790	0.31391663634989114	1.216092180058409e-122	pqqD		[]
PA0837	PA14_53430	0.4803302887410483	6.4129215338590746e-307	slyD		[]
PA0842	PA14_53380	0.33513037151114183	1.5331194407436958e-140			[]
PA2339	PA14_34410	0.2371153183420769	2.978760407056823e-69			['KEGG-Module-M00200: Putative sorbitol/mannitol transport system']
PA0226	PA14_02760	0.2616838067925604	1.8041369492589171e-84			['KEGG-Pathway-pae00643: Styrene degradation', 'KEGG-Pathway-pae00650: Butanoate metabolism']
PA2675	PA14_29510	0.35483203039306394	1.7509380384182144e-158			['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA1339	PA14_46950	0.3389128534764187	6.93627042486562e-144	aatP		['KEGG-Module-M00230: Glutamate/aspartate transport system']
PA0755	PA14_54520	0.21509122192560048	5.0643984932092496e-57	opdH		[]
PA4249	PA14_08990	0.5408180502416692	0.0	rpsH	most stable	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA2953	PA14_25840	0.3909488196430329	7.237051315219099e-195			[]
PA0066	PA14_00780	0.3178651658938789	7.278106104249918e-126			[]
PA4702	PA14_62240	0.3973818989911882	7.602010615717564e-202			[]
PA5207	PA14_68780	0.4915310259795357	2e-323			[]
PA2222	PA14_59620	0.07732295875961273	1.493443263920053e-08		least stable	[]
PA3161	PA14_23340	0.3399678681746162	7.941114182539817e-145	himD		[]
PA2803	PA14_27890	0.35831032550945424	8.697851264810622e-162			[]
PA0741	PA14_54690	0.3098920735659555	2.087765209238044e-119			[]
PA1283	PA14_47610	0.2894419490317601	9.68398789086343e-104			[]
PA1552	PA14_44400	0.4986064149087928	0.0	ccoP1		['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA1561	PA14_44300	0.4059789131742392	2.0397170666180933e-211	aer		['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA2918	PA14_26310	0.32722461771024863	1.059165849025896e-133			[]
PA0440	PA14_05750	0.26230940656936386	7.023772272621743e-85			['KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism', 'KEGG-Pathway-pae00910: Nitrogen metabolism']
PA4218	PA14_09380	0.3868318045350467	1.756334957627095e-190	ampP		[]
PA3170	PA14_23240	0.4965419989309325	0.0			[]
PA1865	PA14_40370	0.3967183803407212	4.0543893817845644e-201			[]
PA3084	PA14_24260	0.3940854541933934	2.9947032313275992e-198			[]
PA3831	PA14_14470	0.4375584197120129	4.367667561528957e-249	pepA		['KEGG-Pathway-pae00480: Glutathione metabolism']
PA0719	PA14_48980	0.17753725147877988	3.9821189415514394e-39		least stable	[]
PA5272	PA14_69610	0.3963270571476391	1.0861888684309159e-200	cyaA		['KEGG-Pathway-pae00230: Purine metabolism']
PA3864	PA14_14000	0.257954369118023	4.7370708527026716e-82	dauR		[]
PA0219	PA14_02680	0.37051383137850025	1.0374491722786096e-173			['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA4582	PA14_60630	0.2531266866030385	5.605621693222517e-79			[]
PA0723	PA14_48940	0.21338601643360192	3.9546322695065403e-56	coaB		[]
PA1608	PA14_43710	0.3672472178110619	1.8144252292662056e-170			['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA4929	PA14_65090	0.4339409566435718	1.4530373454824492e-244			[]
PA1656	PA14_43050	0.4269676739784353	5.311032453190615e-236	hsiA2		['KEGG-Module-M00334: Type VI secretion system']
PA5197	PA14_68660	0.4142076439680884	7.586225705082286e-221	rimK		[]
PA5494	PA14_72500	0.3374088431451863	1.5017509197184545e-142			[]
PA3785	PA14_15120	0.27040596450673177	2.773012861576289e-90			[]
PA3977	PA14_12390	0.4414413381503035	5.306110626000673e-254	hemL		['KEGG-Pathway-pae00860: Porphyrin and chlorophyll metabolism']
PA1772	PA14_41640	0.4274828869956521	1.2571711947430342e-236			[]
PA5414	PA14_71450	0.4377466671054767	2.531744126740892e-249			[]
PA4446	PA14_57760	0.3229399416009166	4.440035639149113e-130	algW		[]
PA4679	PA14_61890	0.4793137874290643	1.9025793811591668e-305			[]
PA2213	PA14_36090	0.3238228994517823	8.048451375982341e-131			[]
PA3730	PA14_16160	0.453222618580725	2.5865455456486137e-269			[]
PA0008	PA14_00090	0.5190191627186536	0.0	glyS	most stable	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA3285	PA14_21550	0.3931375071890392	3.1820268768077015e-197			[]
PA5535	PA14_73010	0.4641502496012807	4.5780779046829464e-284			[]
PA3203	PA14_22770	0.2365014705507922	6.804080446820386e-69			[]
PA1157	PA14_49440	0.386978467293312	1.228780410215622e-190			[]
PA5399	PA14_71280	0.3652194980286093	1.7896081732094883e-168	dgcB		[]
PA1190	PA14_49050	0.2942547418680724	2.5910438200212673e-107			[]
PA3360	PA14_20620	0.2735615221579296	1.9305933298016093e-92			[]
PA0803	PA14_53860	0.2938489990700087	5.2161751918049996e-107			[]
PA5241	PA14_69220	0.4863998880024081	8.1571428e-316	ppx		['KEGG-Pathway-pae00230: Purine metabolism']
PA3666	PA14_16950	0.4390196989984728	6.2792337452015085e-251	dapD		['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA4886	PA14_64580	0.2996576627226366	2.086797079351523e-111			['KEGG-Module-M00452: CusS-CusR (copper tolerance) two-component regulatory system']
PA1565	PA14_44260	0.21748482846703115	2.7450418982665896e-58	pauB2		[]
PA1514	PA14_44860	0.3045677421693779	3.3245514394965337e-115			['KEGG-Pathway-pae00230: Purine metabolism']
PA3519	PA14_18810	0.30210353971394616	2.734811005328307e-113			[]
PA2342	PA14_34360	0.22330004682724286	1.9908506378280387e-61	mtlD		['KEGG-Pathway-pae00051: Fructose and mannose metabolism']
PA2400	PA14_33630	0.4230235659140769	3.018361684043674e-231	pvdJ		[]
PA0756	PA14_54510	0.3356584546314039	5.26586625442465e-141			[]
PA2940	PA14_26010	0.18573872489876314	1.007601101848802e-42		least stable	['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00362: Benzoate degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00281: Geraniol degradation', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Module-M00087: beta-Oxidation']
PA4699	PA14_62190	0.44403789445056974	2.5222817679173122e-257			[]
PA2723	PA14_28940	0.16537587189266087	4.1636853690468595e-34		least stable	[]
PA0812	PA14_53770	0.32969393517428713	8.137510161013085e-136			[]
PA2712	PA14_29070	0.26750310893520857	2.523465082121335e-88			[]
PA0535	PA14_06970	0.22799067459204805	5.016182211378094e-64			[]
PA3662	PA14_16990	0.4518721243798148	1.5803487831890338e-267			[]
PA1494	PA14_45100	0.2758198250063879	5.297189526211829e-94	muiA		[]
PA3045	PA14_24710	0.3102767056612972	1.0297212498513303e-119	rocA2		[]
PA4743	PA14_62740	0.4788623224855008	8.543646005749664e-305	rbfA		[]
PA3197	PA14_22860	0.3189952665702337	8.52186891972971e-127			[]
PA5420	PA14_71530	0.38102206458455534	2.1200697956976778e-184	purU2		['KEGG-Pathway-pae00670: One carbon pool by folate', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA2788	PA14_28050	0.4102925027939474	2.5095227584596686e-216			[]
PA3024	PA14_24960	0.3474453658868098	1.326515903015686e-151			[]
PA5318	PA14_70220	0.22108050185131475	3.221256591735441e-60			[]
PA3919	PA14_13190	0.4928770887545218	0.0			[]
PA0863	PA14_53110	0.2976173636640128	7.514579005509069e-110			[]
PA4327	PA14_56210	0.4665476190730438	2.2476404387383478e-287			[]
PA3544	PA14_18510	0.3434233307622843	6.1833285415574894e-148	algE		[]
PA1667	PA14_42920	0.4065622075824007	4.4654434668650615e-212	hsiJ2		['KEGG-Module-M00334: Type VI secretion system']
PA1335	PA14_46990	0.381436936632949	7.873080859688917e-185	aauR		[]
PA1542	PA14_44510	0.30576480358813685	3.842630113747056e-116			[]
PA4596	PA14_60810	0.2704836106221393	2.45593316403604e-90	esrC		[]
PA3622	PA14_17480	0.3555879077321711	3.3793201168714136e-159	rpoS		[]
PA5054	PA14_66790	0.48567017457223705	9.784073634e-315	hslU		[]
PA4456	PA14_57880	0.33965416920617186	1.514035935643541e-144			['KEGG-Module-M00210: Putative ABC transport system']
PA0567	PA14_07370	0.4645944201806593	1.1210195235224403e-284			[]
PA1955	PA14_39230	0.30529097688116263	9.038283754266517e-116	fapB		[]
PA3034	PA14_24840	0.3396428608875443	1.5496471344914738e-144			[]
PA1599	PA14_43820	0.3231842875591561	2.7694146965317267e-130			[]
PA5403	PA14_71330	0.4074420980815481	4.489627626356957e-213			[]
PA3520	PA14_18800	0.3383252604092231	2.310793414764198e-143			[]
PA2380	PA14_33880	0.3117476354288383	6.83233644810528e-121			[]
PA1176	PA14_49220	0.4601286770903405	1.420296319255753e-278	napF		[]
PA2501	PA14_32310	0.2946499013680849	1.309320082730069e-107			[]
PA4817	PA14_63680	0.34087536564705345	1.2226457272738731e-145			[]
PA0764	PA14_54410	0.516463593063752	0.0	mucB	most stable	[]
PA0355	PA14_04650	0.5082064635417501	0.0	pfpI	most stable	[]
PA5455	PA14_72010	0.4496423329387047	1.349144421041096e-264			[]
PA2425	PA14_33270	0.5216631530515806	0.0	pvdG	most stable	[]
PA0186	PA14_02360	0.33015447071821685	3.265539889690831e-136			['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00436: Sulfonate transport system']
PA4351	PA14_56570	0.4771255580148861	2.703311923153791e-302	olsA		['KEGG-Pathway-pae00561: Glycerolipid metabolism', 'KEGG-Pathway-pae00564: Glycerophospholipid metabolism']
PA3845	PA14_14280	0.38303723859712335	1.701459415575271e-186			[]
PA1045	PA14_50840	0.420885310937769	1.0739486967081823e-228			[]
PA1016	PA14_51190	0.214203296081834	1.4800327943378464e-56			[]
PA4994	PA14_66040	0.33458688556705835	4.59478881682479e-140			['KEGG-Pathway-pae00071: Fatty acid degradation', 'KEGG-Pathway-pae00280: Valine, leucine and isoleucine degradation', 'KEGG-Pathway-pae00640: Propanoate metabolism', 'KEGG-Pathway-pae00410: beta-Alanine metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Module-M00087: beta-Oxidation', 'KEGG-Module-M00036: Leucine degradation, leucine => acetoacetate + acetyl-CoA']
PA1713	PA14_42390	0.496125821282327	0.0	exsA		[]
PA4956	PA14_65480	0.3867376090654554	2.2090273700077271e-190	rhdA		['KEGG-Pathway-pae00270: Cysteine and methionine metabolism', 'KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Pathway-pae04122: Sulfur relay system']
PA2662	PA14_29660	0.3079086296133108	7.857874870317128e-118			[]
PA2054	PA14_37940	0.412690756616074	4.347732210564112e-219	cynR		[]
PA3194	PA14_22910	0.3830087242480925	1.8221170841446293e-186	edd		['KEGG-Pathway-pae00030: Pentose phosphate pathway', 'KEGG-Module-M00008: Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate']
PA2446	PA14_32985	0.2411875550750387	1.1694069641581646e-71	gcvH2		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA4758	PA14_62930	0.4492167941883201	4.864012227043872e-264	carA		['KEGG-Pathway-pae00240: Pyrimidine metabolism', 'KEGG-Pathway-pae00250: Alanine, aspartate and glutamate metabolism']
PA2964	PA14_25710	0.3703549802170267	1.4946218675547806e-173	pabC		['KEGG-Pathway-pae00790: Folate biosynthesis']
PA0036	PA14_00450	0.3218963006263863	3.317597275508824e-129	trpB		['KEGG-Pathway-pae00260: Glycine, serine and threonine metabolism', 'KEGG-Pathway-pae00400: Phenylalanine, tyrosine and tryptophan biosynthesis', 'KEGG-Module-M00023: Tryptophan biosynthesis, chorismate => tryptophan']
PA2715	PA14_29040	0.30102459855488983	1.8604830852440884e-112			[]
PA5140	PA14_67880	0.4149221670293346	1.1185620925688094e-221	hisF1		['KEGG-Pathway-pae00340: Histidine metabolism']
PA0237	PA14_02930	0.3537975965231137	1.651330070977507e-157			[]
PA1135	PA14_49710	0.3196889324929976	2.273941997047277e-127			['KEGG-Pathway-pae00620: Pyruvate metabolism']
PA3708	PA14_16430	0.3663973303802573	1.2481250222139038e-169	wspA		[]
PA3868	PA14_13890	0.19416714743505128	1.3401742965792054e-46		least stable	[]
PA1200	PA14_48780	0.2529855147038421	6.87858035471067e-79			[]
PA0381	PA14_04980	0.5324840801152438	0.0	thiG	most stable	['KEGG-Pathway-pae00730: Thiamine metabolism']
PA3273	PA14_21680	0.3649562413510313	3.2402760069096096e-168			[]
PA4000	PA14_12090	0.42954253087282185	3.8619824262296236e-239	rlpA		[]
PA4933	PA14_65160	0.4436681042868498	7.530225626034832e-257			[]
PA0519	PA14_06750	0.5079378410868831	0.0	nirS	most stable	['KEGG-Pathway-pae00910: Nitrogen metabolism', 'KEGG-Module-M00529: Denitrification, nitrate => nitrogen']
PA3660	PA14_17010	0.3896248195817075	1.8906829274399418e-193			[]
PA4119	PA14_10670	0.34317279165482995	1.0421996573509124e-147	aph		[]
PA5172	PA14_68340	0.40763537824958745	2.7080612416971088e-213	arcB		['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA3417	PA14_19900	0.5011528845148963	0.0		most stable	['KEGG-Pathway-pae00020: Citrate cycle (TCA cycle)', 'KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00307: Pyruvate oxidation, pyruvate => acetyl-CoA']
PA3595	PA14_17780	0.2966849167331185	3.828246664774588e-109			[]
PA3540	PA14_18580	0.3012301189050209	1.292067457162308e-112	algD		['KEGG-Pathway-pae00051: Fructose and mannose metabolism', 'KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
PA3545	PA14_18500	0.4514976648797453	4.926631540091175e-267	algG		[]
PA3438	PA14_19630	0.3353439178814112	9.954298302422081e-141	folE1		['KEGG-Pathway-pae00790: Folate biosynthesis', 'KEGG-Module-M00126: Tetrahydrofolate biosynthesis, GTP => THF']
PA5370	PA14_70920	0.3849898248781473	1.535398284315546e-188			[]
PA4357	PA14_56670	0.2917480503731537	1.9182375301300704e-105			[]
PA0065	PA14_00770	0.4948274979422336	0.0			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA1298	PA14_47420	0.1687865090683244	1.7759191278072815e-35		least stable	[]
PA2367	PA14_34030	0.4732548701480785	8.962505955275466e-297	hcp3		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA1727	PA14_42220	0.4776193212347846	5.278885348086282e-303	mucR		[]
PA0252	PA14_03110	0.25628726607688385	5.548402581927717e-81			[]
PA4747	PA14_62810	0.4991494731258568	0.0	secG		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Pathway-pae03060: Protein export', 'KEGG-Module-M00335: Sec (secretion) system']
PA0700	PA14_55260	0.3066303855521855	8.02167073355332e-117			[]
PA3594	PA14_17790	0.2516453134089027	4.769071415191808e-78			[]
PA1808	PA14_41150	0.5512146204698377	0.0	nppC	most stable	['KEGG-Module-M00349: Microcin C transport system']
PA0933	PA14_52190	0.4727585034232609	4.521017381588662e-296	ygcA		[]
PA1500	PA14_45020	0.22234901648586872	6.586983309260915e-61			['KEGG-Pathway-pae00630: Glyoxylate and dicarboxylate metabolism']
PA4674	PA14_61840	0.3890420386501216	7.91215618798831e-193			[]
PA0220	PA14_02690	0.4117094218593179	5.900620173607189e-218			[]
PA2711	PA14_29090	0.3139229700318223	1.2018103222847492e-122			['KEGG-Module-M00300: Putrescine transport system']
PA4782	PA14_63220	0.36735316109514415	1.426131493322104e-170			[]
PA0136	PA14_01670	0.42949184257792544	4.4550809696693e-239			[]
PA1065	PA14_50620	0.3615951566679251	6.040117306343205e-165			[]
PA3119	PA14_23770	0.23737407579356395	2.1013927711630243e-69			[]
PA3051	PA14_24630	0.4185724575177502	5.885034461300652e-226			[]
PA3228	PA14_22440	0.3981154841245264	1.1891042594272513e-202			[]
PA3645	PA14_17190	0.3652581413621166	1.6401805374452464e-168	fabZ		['KEGG-Pathway-pae00780: Biotin metabolism', 'KEGG-Pathway-pae01212: Fatty acid metabolism', 'KEGG-Pathway-pae00061: Fatty acid biosynthesis', 'KEGG-Module-M00083: Fatty acid biosynthesis, elongation', 'KEGG-Module-M00572: Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP']
PA0598	PA14_07800	0.3629197163367575	3.139771419474358e-166			[]
PA1669	PA14_42900	0.4102414900825167	2.8713181716218103e-216	icmF2		['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA0762	PA14_54430	0.5800916134896011	0.0	algU	most stable	[]
PA5062	PA14_66890	0.2872744150695521	3.7355659299217875e-102			[]
PA1680	PA14_42770	0.4176543436968395	7.095444762702092e-225			[]
PA0946	PA14_52020	0.4010836940203244	6.227154257556592e-206			[]
PA4927	PA14_65060	0.38994958034583177	8.504246280376783e-194			[]
PA0506	PA14_06600	0.3912836890579881	3.1631631978713675e-195			['KEGG-Pathway-pae00281: Geraniol degradation']
PA2895	PA14_26610	0.41283890806358975	2.930487064200446e-219	sbrR		[]
PA0234	PA14_02890	0.334447282020416	6.089131404937606e-140			[]
PA3053	PA14_24610	0.3982446577597608	8.573042720172147e-203			[]
PA0458	PA14_05990	0.4138507643454321	1.970183149689967e-220			[]
PA4346	PA14_56520	0.3723648391552822	1.4510953599503201e-175			[]
PA5363	PA14_70780	0.28982049973377216	5.1000270254981534e-104			[]
PA0374	PA14_04910	0.401102341535542	5.937056765884489e-206	ftsE		[]
PA2786	PA14_28070	0.30574838739801696	3.95830876003034e-116			[]
PA4659	PA14_61620	0.31398109074346314	1.0783250116313157e-122			[]
PA2135	PA14_36960	0.4245653950925683	4.25268283234085e-233			[]
PA1075	PA14_50510	0.3348386096543183	2.7643907105942482e-140			[]
PA0325	PA14_04240	0.34230839024952475	6.28923206664876e-147			['KEGG-Module-M00299: Spermidine/putrescine transport system']
PA1883	PA14_40160	0.20842679455404933	1.4097858720635544e-53			['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00144: NADH:quinone oxidoreductase, prokaryotes']
PA4324	PA14_56180	0.36496852687865744	3.1517764050147875e-168			[]
PA4030	PA14_11700	0.3738003023217393	5.191652747286488e-177			[]
