PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression	pathways present
PA3562	PA14_18250	0.2552963797210259	2.374799230400957e-80	fruI		547.5320158200537	694.4604306977478	8.021326261602791	156.46667063058848	317.3557545898265	614.787701294342	6988.29818712811	482275.2898049012	6980.276860866507	['KEGG-Pathway-pae02060: Phosphotransferase system (PTS)', 'KEGG-Pathway-pae00051: Fructose and mannose metabolism']
PA0014	PA14_00150	0.13718205833805153	6.883813744444473e-24			46.931469656885824	47.750625129786606	0.0	21.196261127134232	35.359643517717146	53.97431877919053	422.220374790346	2280.122200285409	422.220374790346	[]
PA3127	PA14_23670	0.36376544301201263	4.718235743817085e-167			146.4485456027304	96.6764013821964	0.0	81.96310812471759	122.04020826261551	181.972641459633	752.080205293862	9346.326584211547	752.080205293862	[]
PA3270	PA14_21710	0.3999092575161002	1.248751577078898e-204			287.0869938617523	177.18122028007755	12.787015188159303	168.96671420772924	244.1225773637675	351.0232063148903	1563.8479685734399	31393.184819937367	1551.0609533852805	[]
PA3810	PA14_14780	0.5174503924899533	0.0	hscA		1385.361132853021	1179.5077681527773	93.3391185124556	710.8051439724838	1058.991290268375	1789.3726146822848	15597.8859973115	1391238.5751327458	15504.546878799043	[]
PA2419	PA14_33420	0.18865417592977893	4.821855758907252e-44			66.90581404011722	96.28079916681651	0.0	16.448462055081123	36.14816140646732	71.3862015750223	783.686472048748	9269.992288200852	783.686472048748	[]
PA2890	PA14_26690	0.16797823084008032	3.77355596130953e-35	atuE		58.84633012039704	104.16947516893411	0.0	12.911883116027653	28.319947915393854	58.37173868364511	973.1772679766873	10851.279556971183	973.1772679766873	['KEGG-Pathway-pae00281: Geraniol degradation']
PA3670	PA14_16890	0.3921053101970579	4.134679896158723e-196			260.91566117152536	237.10602689387662	0.0	115.764812432437	182.77251562495448	331.2503199320415	1855.9678967298998	56219.267989399756	1855.9678967298998	[]
PA0895	PA14_52720	0.3561202480203762	1.0580276881104776e-159	aruC		1696.1063729205653	1263.2236358585958	204.50109576794398	826.9363766295216	1192.8922884431	2283.234458232565	8933.47537272772	1595733.9541918102	8728.974276959776	['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA1984	PA14_38840	0.17611626989249785	1.6065114212367908e-38	exaC		492.9799253598515	1704.190581261898	0.0	8.939283415465734	35.32070725823415	371.916968531531	28352.6204881525	2904265.537261765	28352.6204881525	['KEGG-Pathway-pae00620: Pyruvate metabolism', 'KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis']
PA2035	PA14_38200	0.3722954551290957	1.7038134763641592e-175			222.105320793888	427.0604016035282	0.0	51.08006710870674	96.92571944956829	192.9226277470908	4852.77716419951	182380.5866177668	4852.77716419951	['KEGG-Pathway-pae00660: C5-Branched dibasic acid metabolism', 'KEGG-Pathway-pae00290: Valine, leucine and isoleucine biosynthesis', 'KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis', 'KEGG-Pathway-pae00650: Butanoate metabolism', 'KEGG-Module-M00019: Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine', 'KEGG-Module-M00570: Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine']
PA4086	PA14_11060	0.20681937493781	9.170571390054395e-53	cupB1		62.425113220383345	76.12947740399609	0.0	25.138754590042648	41.5790808867034	67.48367855685039	703.263543517254	5795.697329805552	703.263543517254	[]
PA2018	PA14_38410	0.2283800214379233	3.033862309032664e-64	mexY		719.4955911369943	1149.2593401884778	0.0	185.8846455294825	315.652519719762	643.183060055625	8854.025921108629	1320797.031010456	8854.025921108629	['KEGG-Pathway-pae00312: beta-Lactam resistance']
PA0286	PA14_03730	0.4621391632361911	2.607045843415784e-281	desA		1630.147617012482	1106.083738545194	312.051240592567	978.275649228832	1345.9856334160902	1837.1533596122001	12433.515092026899	1223421.2366741134	12121.463851434331	[]
PA5146	PA14_67975	0.4646190474366002	1.0368253738156557e-284			1026.8176068140078	391.15554272628106	219.641462848293	786.4477817815159	958.2376789042123	1180.715112850195	3511.72376209262	153002.65860549148	3292.082299244327	[]
PA0679	PA14_55510	0.17489188092893315	5.293431351467312e-38	hxcP		39.59403210418071	68.47965733806741	0.0	5.531801395973251	14.6491968400069	41.23314734517456	657.578669592096	4689.463469139129	657.578669592096	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00331: Type II general secretion pathway']
PA3213	PA14_22660	0.4681126605391922	1.5041125827595024e-289			298.23152129181665	140.57694380013794	35.347271810918606	210.35729133559974	274.92968108283696	360.55193020850913	1880.8318972762693	19761.87712818714	1845.4846254653507	['KEGG-Module-M00210: Putative ABC transport system']
PA0897	PA14_52690	0.29537829751499417	3.710246354603336e-108	aruG		634.650680602554	495.9579582370816	61.243462326130114	281.278486924472	452.32016268731354	848.7653452348258	3708.56044633669	245974.29633869475	3647.31698401056	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA5203	PA14_68730	0.3845691999053083	4.2447145040860764e-188	gshA		794.7206870065794	382.6201939449912	206.11368211612304	537.8296837428267	704.613071309773	954.4282499429223	3240.2161648371807	146398.21281450262	3034.1024827210576	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA5027	PA14_66460	0.5639559870611209	0.0		most stable	916.7823835327748	1366.6195174123704	0.6910033335283411	167.4227730265695	466.7705420001205	1122.0790716197323	15698.725646553601	1867648.9053724203	15698.034643220071	[]
PA0428	PA14_05560	0.53837364977569	0.0			1618.6258890043991	935.406105685106	212.706608216009	978.0208031523508	1439.5613069872393	1974.3609034137746	6533.6429387975	874984.582552976	6320.93633058149	['KEGG-Pathway-pae03018: RNA degradation']
PA2471	PA14_32670	0.11037556193842207	5.708598539809071e-16		least stable	48.80205715675075	69.24217406910546	0.0	12.012450056108198	23.269852596134502	49.68970888732576	550.762152586787	4794.478669816299	550.762152586787	['KEGG-Pathway-pae00350: Tyrosine metabolism']
PA3598	PA14_17730	0.2770897758965236	6.907428074040064e-95			127.95330859177177	205.2277154408613	0.0	36.62294539625029	63.3450740517649	144.98140227328076	2953.91826948445	42118.41518507514	2953.91826948445	[]
PA4585	PA14_60670	0.17372936411144171	1.6289500406367603e-37	rtcA		423.5953931591585	3427.159571464033	0.0	49.577315461583616	95.48992077987276	169.91151964256952	83879.25899552481	11745422.728277538	83879.25899552481	[]
PA3349	PA14_20750	0.5199315609336671	0.0			3855.2713882621206	3455.412944987416	338.496686044176	1700.45151744073	2906.8808207745396	4646.557364646345	25701.0992557894	11939878.620386602	25362.602569745224	['KEGG-Pathway-pae02030: Bacterial chemotaxis', 'KEGG-Module-M00506: CheA-CheYBV (chemotaxis) two-component regulatory system']
PA3519	PA14_18810	0.2540542810631622	1.456328763497707e-79			275.89748626366503	783.8438181218348	0.0	16.372855343881277	42.082694148657254	178.81110461041575	8443.53761501105	614411.1312078163	8443.53761501105	[]
PA0999	PA14_51390	0.2657708710267287	3.626248191159299e-87	pqsD		1232.9066376861974	1550.7626833805866	0.0	116.56521210739851	626.58733981225	1661.2904684598225	9811.0792949966	2404864.9001657576	9811.0792949966	[]
PA2783	PA14_28100	0.066301433581857	1.2143249605567508e-06	mep72	least stable	106.9887288114669	183.110086935788	0.0	12.689809284751124	29.49299171310245	95.17757434666477	1205.71762060648	33529.303937631834	1205.71762060648	[]
PA1946	PA14_39350	0.3167851416234306	5.603449254271519e-125	rbsB		881.8118526295891	1312.9398418163346	0.0	247.88000861282825	556.150968199996	1087.5558069536426	15838.622960617	1723811.0282287009	15838.622960617	['KEGG-Pathway-pae02030: Bacterial chemotaxis']
PA2748	PA14_28590	0.2579790617847589	4.566905554754073e-82			142.16814251145863	126.77959414436528	0.0	74.59806876604313	108.5505599562675	165.030796608666	1308.30636868044	16073.065491409972	1308.30636868044	[]
PA3195	PA14_22890	0.4019352625944092	7.027355953419577e-207	gapA		1713.5859037496841	2411.708369299043	36.2550967278475	398.5550965887912	730.400310653314	1846.6545985198768	16995.2481555239	5816337.258547047	16958.993058796048	['KEGG-Pathway-pae00010: Glycolysis / Gluconeogenesis', 'KEGG-Module-M00002: Glycolysis, core module involving three-carbon compounds']
PA2376	PA14_33920	0.2247983934196553	2.9880866204418037e-62			73.94744414126711	229.8934742982183	0.0	18.98268148701672	37.5703168561774	78.22970053290935	6065.856607264201	52851.00952490557	6065.856607264201	[]
PA2050	PA14_37990	0.2683531943325396	6.77361165354591e-89			27.51350662727748	51.99205802234489	0.0	3.2282233290917524	10.092569650251551	25.242912396912924	644.717358492267	2703.1740973988785	644.717358492267	[]
PA5080	PA14_67110	0.4246314490088645	3.54113923827139e-233			493.46441093819533	217.42856243861718	174.694405150682	371.4478147823605	456.89781896070605	585.3779310747633	3862.563900453221	47275.17976412363	3687.8694953025392	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA5249	PA14_69310	0.4081589505596534	6.873671549668587e-214			209.91713665514786	196.54051311725516	13.149957469284804	97.08267534334408	156.701978053461	242.86809671419275	1691.13105511694	38628.17329639397	1677.9810976476554	[]
PA1128	PA14_49790	0.2691382519615728	2.0020931193077646e-89			115.63326622388679	98.94596328589223	0.0	51.654685223329686	79.91857700928084	141.55932710279924	673.4263168000911	9790.303650573136	673.4263168000911	[]
PA4433	PA14_57590	0.6881311116287651	0.0	rplM	most stable	4250.6980808889675	3829.5006968256566	193.80129074849398	1462.9015273685097	3079.034218796771	5713.374336802591	24145.303926980898	14665075.586988196	23951.502636232402	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1648	PA14_43190	0.2669600543426062	5.831613667133178e-88			148.63912983920218	194.4437402593201	0.0	56.15829062923722	96.38745168549605	178.85670112409298	3235.987532998789	37808.36812603395	3235.987532998789	[]
PA4446	PA14_57760	0.3602044737721147	1.326611968957433e-163	algW		512.0626603731014	325.25557685700363	67.48367855685039	327.9366241187305	421.19005073171303	582.9936455412306	3331.3987986849797	105791.19027658217	3263.9151201281293	[]
PA1299	PA14_47410	0.22477979779190727	3.0595132874738295e-62			153.12193748343844	207.0088755906856	0.0	48.499342548159426	99.4410335031032	177.45076723672602	1917.71078216456	42852.674573319935	1917.71078216456	[]
PA1291	PA14_47510	0.30223991994965466	2.144958381471209e-113			125.73161293161414	114.64749385925523	0.0	54.41520818115779	95.43741430391941	160.40852624965925	1048.60242471063	13144.047848207969	1048.60242471063	[]
PA1033	PA14_50970	0.35845081902940057	6.383964805368028e-162			225.4201279212032	204.64578367901657	0.0	108.07662413525074	174.14375101838849	284.1043296827787	3034.1934282164802	41879.89677759885	3034.1934282164802	['KEGG-Pathway-pae00480: Glutathione metabolism']
PA0629	PA14_08160	0.4006695947336057	1.7948750134241508e-205			323.2524954864838	773.4339392027824	0.0	49.87075897473082	108.08227414415501	280.3182316049835	11418.8343354594	598200.0583107335	11418.8343354594	[]
PA5095	PA14_67280	0.2554003667769933	2.0393402938820597e-80			179.01014312731002	487.9588811369127	0.0	46.565710631482716	100.06361720198099	200.95518736400956	11584.669880758203	238103.8696803877	11584.669880758203	['KEGG-Module-M00208: Glycine betaine/proline transport system']
PA2212	PA14_36100	0.1329479570854346	1.599052968335069e-22		least stable	50.93505986379643	83.39829706426843	0.0	10.056133151719925	21.798693541618906	49.33679128549305	563.4255492827481	6955.275953219964	563.4255492827481	['KEGG-Pathway-pae00750: Vitamin B6 metabolism', 'KEGG-Module-M00124: Pyridoxal biosynthesis, erythrose-4P => pyridoxal-5P']
PA4406	PA14_57260	0.4813342827479158	2.2283746137080313e-308	lpxC		5219.285027267735	4275.63639145922	355.389089541761	2904.371113667692	4337.268229394225	6255.891317387101	47541.5638383679	18281066.551970426	47186.17474882613	['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA1305	PA14_47350	0.4972813705306955	0.0			293.4431494801503	235.2197540795063	34.79359311277961	147.96989847259925	241.198533179902	357.59791029445626	2575.0398369272198	55328.33270922342	2540.2462438144407	[]
PA5468	PA14_72170	0.2110955491862368	6.0797539382546596e-55			201.62163283771062	272.0888118021839	0.0	54.45349707248599	120.41850261887501	232.1316452466065	3393.32876494089	74032.32150792425	3393.32876494089	[]
PA0435	PA14_05650	0.20098810323933167	7.171629607095117e-50			132.66448294359392	207.2663828503296	0.0	25.59729161511223	54.65047621939635	140.5676507955013	2529.64167217673	42959.35345985939	2529.64167217673	[]
PA5320	PA14_70240	0.4306940806284626	1.4941167186395326e-240	coaC		706.8936570649713	394.18617021520515	38.7602581496988	475.41789771061946	624.8591655756575	844.0673662815407	4837.25732763885	155382.73678893063	4798.497069489153	['KEGG-Pathway-pae00770: Pantothenate and CoA biosynthesis']
PA5233	PA14_69100	0.3081024282450104	5.519400430966014e-118			178.09910084930274	100.48287730764315	20.3736194515235	110.64905952286898	155.222126693064	218.61496419656825	708.963608281886	10096.808632022863	688.5899888303626	[]
PA3337	PA14_20890	0.5397715429045918	0.0	rfaD		1393.281265156525	2430.599850911207	0.0	226.66623995936	567.246979618461	1471.1447604828602	25834.9297380438	5907815.635249581	25834.9297380438	['KEGG-Pathway-pae00540: Lipopolysaccharide biosynthesis']
PA3405	PA14_20040	0.2291977704072431	1.0519548662635924e-64	hasE		90.82750081063551	189.6973576698811	0.0	4.21553676467969	12.056821632446498	72.14829385805507	1667.60793398837	35985.08750693478	1667.60793398837	['KEGG-Module-M00328: Hemophore/metalloprotease transport system']
PA4386	PA14_57020	0.5031881087271528	0.0	groES		3531.6672579642272	4149.862709716548	95.1509610310212	1011.9372903360099	1967.1717175567649	4504.3155380491025	28607.480230754903	17221360.50949597	28512.329269723883	[]
PA3523	PA14_18760	0.2092364383613901	5.456933079365338e-54	mexP		214.9198875973481	801.5023341289432	0.0	15.120070945105127	34.968333762475496	112.1381429155405	16094.4820520883	642405.9916141441	16094.4820520883	[]
PA4242	PA14_09070	0.4619052384669647	5.438256310985207e-281	rpmJ		1239.724629465807	1338.7474431395246	24.47862735020649	427.77383642611375	846.2290718453204	1552.824854987905	13476.2746733669	1792244.7165126142	13451.796046016692	['KEGG-Pathway-pae03010: Ribosome', 'KEGG-Module-M00178: Ribosome, bacteria']
PA1989	PA14_38780	0.3307672958018191	9.66554439945189e-137	pqqE		194.57860436791316	200.9500255210236	0.0	67.08399285682201	133.9255769814045	245.20635620738602	1966.87847975705	40380.91275690003	1966.87847975705	[]
PA1010	PA14_51270	0.5396086529662469	0.0	dapA		1394.4637357344168	634.6408081097228	61.421610472186394	968.0797066104976	1228.4982806846651	1664.8875869970573	4284.4804266599	402768.95531816204	4223.058816187714	['KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA4849	PA14_64120	0.27293135120172674	5.233724314943891e-92			75.28688749314979	91.89027156920028	0.0	26.63439885357965	47.265905480015896	86.54103487735131	724.70160697135	8443.822009061374	724.70160697135	[]
PA4128	PA14_10570	0.3059784024599106	2.611865651730098e-116			142.42275581636602	243.1270759533714	0.0	8.732317005507168	24.833155037551798	156.55018870860928	1627.4594513857699	59110.775061636414	1627.4594513857699	['KEGG-Pathway-pae00350: Tyrosine metabolism']
PA3879	PA14_13730	0.5076528607761712	0.0	narL		568.8786538961217	842.7230738506903	17.6376788161016	178.367946046567	312.16235570232345	533.5979782592073	6673.71179620755	710182.1792003562	6656.0741173914475	[]
PA4874	PA14_64460	0.4879226527866133	4.481946e-318			629.3124324620767	635.6920946413536	23.205429527214108	223.4135319886975	403.720531957762	850.5335967878563	5636.203563145071	404104.4391895117	5612.998133617856	[]
PA4819	PA14_63710	0.2028974158261813	8.281654199515897e-51			75.81249937073697	549.3642567969541	0.0	4.432719014272268	9.389442291037117	25.3174984308814	10074.0010812971	301801.08664606983	10074.0010812971	[]
PA4409	PA14_57300	0.5572236376002677	0.0	ftsQ	most stable	971.8150523044652	560.8996132347602	82.150236390176	594.9539830525525	852.5970027042456	1213.2115713188728	5626.11333989515	314608.3761269036	5543.963103504973	[]
PA5048	PA14_66700	0.4323727625159609	1.2751207124120158e-242			357.69908452956065	314.9447605919506	0.0	183.56907301417127	272.76706524427954	438.57900760229387	2866.10885408586	99190.2022243211	2866.10885408586	[]
PA3737	PA14_16050	0.5530769528508046	0.0	dsbC		913.8396266833812	464.79595739082384	76.548197186715	571.91488591498	870.9512826927888	1169.703845892915	4878.001385173039	216035.28200685253	4801.453187986323	[]
PA1809	PA14_41140	0.4335418407386498	4.5480780127673345e-244	nppB		247.95582513834003	149.3591902517537	0.0	147.372799852209	210.6037527638295	311.344512874117	1640.04329518824	22308.167712659557	1640.04329518824	['KEGG-Module-M00349: Microcin C transport system']
PA4714	PA14_62390	0.3923827744064695	2.0770671800763984e-196			442.421733501728	426.9856998012625	13.6138616774948	162.91355260663073	315.32683716183703	557.3810565419365	2957.6002899335804	182316.78783477386	2943.986428256085	[]
PA4999	PA14_66100	0.31970726980623543	2.195792279933444e-127	waaL		431.84861239340887	310.9518440391066	13.479786364879502	246.33067711989798	352.25878864345003	533.6803440672759	2330.95368401337	96691.04931132088	2317.4738976484905	[]
PA0587	PA14_07660	0.532358619416948	0.0			2297.8675324947503	3131.1875285742494	21.3209523115839	439.102647538017	1456.1757262230249	2889.4670616714425	41370.1819111722	9804335.339098914	41348.86095886061	[]
PA3460	PA14_19360	0.4945507552189836	0.0			625.1889737275893	1103.5563697095104	0.0	119.32294063754627	304.659770526254	733.0398743167079	13659.6097588056	1217836.6611264336	13659.6097588056	[]
PA3987	PA14_12230	0.6239696961224166	0.0	leuS	most stable	3022.228930554539	1116.5640163999262	814.891070139621	2293.243614927528	2899.990006126035	3590.5153156221418	9923.42283871191	1246715.2027191352	9108.531768572288	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA2729	PA14_28880	0.3026921761194536	9.574803954969295e-114			150.3659530356634	167.0675922735965	0.0	53.040364089433616	98.75492136193066	181.74276501273727	1356.35828691513	27911.58038809668	1356.35828691513	[]
PA2786	PA14_28070	0.2292953699969117	9.267750534879227e-65			61.008245126991994	106.80988121519151	0.0	9.513090065205347	22.564547144945802	67.66140072652514	1077.44290758199	11408.35072520332	1077.44290758199	[]
PA1921	PA14_39660	0.2413925364659917	8.823566391955104e-72			91.05782324610377	237.04249589632127	0.0	5.318356386583519	17.36641989401045	66.12570909700675	2770.1690108407897	56189.14486075747	2770.1690108407897	[]
PA3214	PA14_22650	0.4257996247830901	1.3799873108300393e-234			226.49484197523296	149.67746952062913	0.0	123.19905337954849	195.26719530433098	294.6511591548467	963.0008078207387	22403.344882098863	963.0008078207387	[]
PA0620	PA14_08050	0.4928785601199134	0.0			2289.426320077348	5147.387036461118	0.491354513728055	475.94941785078925	1013.8102401784599	2122.7741646133004	68555.4502109212	26495593.30312797	68554.95885640747	[]
PA5100	PA14_67350	0.2819846683834644	2.426321311407492e-98	hutU		930.5978540834268	2039.3368822612392	0.0	117.13494414476101	350.0253870057199	880.3531704213019	40344.6967170181	4158894.919350992	40344.6967170181	['KEGG-Pathway-pae00340: Histidine metabolism', 'KEGG-Module-M00045: Histidine degradation, histidine => N-formiminoglutamate => glutamate']
PA4108	PA14_10820	0.381106183905966	1.7344925913598032e-184			455.219634981181	487.3132683717075	0.0	135.11900756208001	283.7960768985755	591.0338552887968	3440.8677583236304	237474.22153111585	3440.8677583236304	[]
PA2083	PA14_37570	0.3880119546050621	9.863865313697827e-192			160.135100945028	165.15592783143674	0.0	65.19191974688003	100.55947411481549	190.2117512714305	1548.07127687038	27276.48049786275	1548.07127687038	[]
PA2618	PA14_30260	0.5069329514887487	0.0			481.6409773928106	528.0410354081014	15.1663023952563	149.87214615624475	276.4967130697935	630.397741923287	5036.57205871928	278827.3350748598	5021.405756324024	[]
PA1795	PA14_41360	0.4673876815718845	1.5344957222017665e-288	cysS		1382.6532201539194	1044.1128721949076	237.033359336504	947.4069605107527	1242.6805649945902	1578.1416044433277	17081.3177014166	1090171.6898830994	16844.284342080096	['KEGG-Pathway-pae00970: Aminoacyl-tRNA biosynthesis', 'KEGG-Module-M00360: Aminoacyl-tRNA biosynthesis, prokaryotes']
PA3893	PA14_13530	0.299970231640488	1.2020414877155764e-111			184.4895096527242	258.9999697757207	0.0	40.70721478976168	88.03534724231234	194.02314293050998	1684.64292487742	67080.98434382422	1684.64292487742	[]
PA3267	PA14_21750	0.3802335671954794	1.3876030791751353e-183			560.2182726343666	272.9872502437913	89.74964819611151	380.2665973343776	503.4290160633825	681.9428077357768	1864.92101912117	74522.03879566635	1775.1713709250587	[]
PA0621	PA14_08060	0.31069677228626624	4.7528325118549654e-120			586.4975053551362	1268.6921180753247	0.0	98.73994502831673	265.1683889786525	605.6080242094929	19115.662254736002	1609579.6904664538	19115.662254736002	[]
PA3472	PA14_19170	0.4772128027280702	2.026015454224553e-302			419.89662024589364	387.20467338845293	15.7666548983113	174.21789126662603	302.8832606078705	534.6746634461476	3044.13507063547	149927.45909385846	3028.368415737159	[]
PA4578	PA14_60570	0.5351321150359766	0.0			2869.0589623401147	2723.762164543035	25.8401720997992	887.397943094814	2170.0706201663947	3726.57903030986	15339.237931057	7418880.328996159	15313.3977589572	[]
PA2457	PA14_20510	0.1801677926331565	2.9185072239085547e-40			182.52189100738445	357.59079539496577	0.0	41.377450209992624	79.16589086618565	168.124289720674	4601.35961254461	127871.17695120428	4601.35961254461	[]
PA4536	PA14_58850	0.2952184744666579	4.894437177093052e-108			158.89982137526746	113.93532443447307	3.85467202126056	84.12455348764237	133.759590236318	197.28409553107548	1297.57916046623	12981.258153988638	1293.7244884449694	[]
PA0489	PA14_06360	0.28332052601127794	2.6912685631653426e-99			53.878727800786635	93.56350349057215	0.0	11.933416183487171	25.117159619403747	53.66230907333025	955.2779342487261	8754.129185430309	955.2779342487261	[]
PA0899	PA14_52660	0.41204450700615824	2.424244137594374e-218	aruB		1007.9851518858824	747.4780080353501	52.5441104637183	467.97541810557084	756.5860790494472	1345.92510203623	4857.51718404818	558723.3724964947	4804.973073584461	['KEGG-Pathway-pae00330: Arginine and proline metabolism']
PA2034	PA14_38210	0.4470324526716424	3.4147394911634414e-261			288.62169614765673	914.7201770932062	0.0	11.53694774393125	29.2639187152887	100.4029671080498	6996.53857471881	836713.0023814265	6996.53857471881	[]
PA4130	PA14_10550	0.3342758561169363	8.60267864667709e-140			1930.0154634968603	2277.828404340307	0.0	297.72066769286096	1056.2240478164751	2914.885073571067	17979.9789278206	5188502.239619508	17979.9789278206	['KEGG-Pathway-pae00920: Sulfur metabolism', 'KEGG-Module-M00616: Sulfate-sulfur assimilation', 'KEGG-Module-M00176: Assimilatory sulfate reduction, sulfate => H2S']
PA3176	PA14_23160	0.2102080024244309	1.7378888502582274e-54	gltS		72.51312636022456	115.71788257511149	0.0	16.1683651753035	30.693129374160446	68.84861265943681	830.273004509195	13390.62834766729	830.273004509195	[]
PA1924	PA14_39630	0.2233502195483628	1.868772602657962e-61			45.22066380301271	107.7886874687528	0.0	1.380481783004435	7.550771631361065	31.52101098168477	1206.71539464414	11618.401146236467	1206.71539464414	[]
PA3919	PA14_13190	0.4811691584571266	3.875183764460356e-308			2450.1108353842105	4215.671336618055	15.1663023952563	449.1409344453763	1189.7197829757401	2543.339372701967	36370.2944780897	17771884.818383057	36355.12817569445	[]
PA2285	PA14_35030	0.169753292660147	7.173763045458346e-36			69.83000216801432	120.20929398234308	0.0	12.636993540391948	29.5106621571562	72.70792868828482	1143.01723782253	14450.274359733383	1143.01723782253	[]
PA1557	PA14_44340	0.4965546623115355	0.0	ccoN2		3538.882859093947	4537.211682807703	0.0	669.4070383622844	1842.090360085715	4520.04922257438	37760.5267684829	20586289.85460671	37760.5267684829	['KEGG-Pathway-pae00190: Oxidative phosphorylation', 'KEGG-Module-M00156: Cytochrome c oxidase, cbb3-type']
PA3189	PA14_22990	0.2754649296315625	9.342121914177584e-94			576.602346098928	1068.6474871547186	0.0	74.2048349901401	252.5026746471025	542.760698645772	11846.6877873691	1142007.4518020945	11846.6877873691	[]
PA3398	PA14_20130	0.196313765054038	1.2901018978424346e-47			682.891455566585	15259.108022408584	0.0	84.66344487802894	142.70107936578052	234.71201849891128	455382.518062366	232840377.6395341	455382.518062366	[]
PA3191	PA14_22960	0.4177210979276828	5.922147675802395e-225	gtrS		303.49099513537374	366.5906244487514	5.9800284912254105	127.1780044668655	220.9355459102165	360.94879418866304	6729.19438235804	134388.68593372547	6723.214353866814	[]
PA4161	PA14_10140	0.20484601810428424	8.94289164626207e-52	fepG		77.66714518675559	137.43980751138878	0.0	9.100614247687684	28.89452904079455	81.45426691393935	1257.79294522431	18889.7006887676	1257.79294522431	['KEGG-Module-M00240: Iron complex transport system']
PA0530	PA14_06920	0.25510412232882285	3.1464789718596238e-80			256.47322415069766	528.4044166027184	0.0	52.55674352183561	108.53146195209699	281.2823533973885	7803.868231932621	279211.2274852591	7803.868231932621	['KEGG-Pathway-pae01210: 2-Oxocarboxylic acid metabolism', 'KEGG-Pathway-pae00330: Arginine and proline metabolism', 'KEGG-Pathway-pae00300: Lysine biosynthesis', 'KEGG-Module-M00028: Ornithine biosynthesis, glutamate => ornithine', 'KEGG-Module-M00016: Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine']
PA2367	PA14_34030	0.41074878971367934	7.515668078726326e-217	hcp3		223.8043780204221	336.4570629747244	0.0	24.90133911930483	96.33310559129751	290.604523105197	3713.53955380011	113203.35522557766	3713.53955380011	['KEGG-Pathway-pae03070: Bacterial secretion system', 'KEGG-Module-M00334: Type VI secretion system']
PA5193	PA14_68610	0.3454302070799459	9.279275339421064e-150	yrfI		318.89501373410803	174.05051536371448	22.8172515454663	188.08321766307475	285.166856773572	426.516790810704	1803.8200714669101	30293.581898374614	1781.0028199214441	[]
PA1166	PA14_49330	0.2855668222955844	6.489122601893332e-101			164.02269415801166	243.63591749520825	0.0	36.87816719091433	110.8856184999925	220.78818596919197	4163.43236189891	59358.46029373192	4163.43236189891	[]
PA1441	PA14_45830	0.4080311012952805	9.609326550091977e-214			773.7081828382919	590.1199117494104	0.0	373.4454335156005	637.8432242274515	1028.6519917958149	5783.85675215661	348241.51024313195	5783.85675215661	['KEGG-Pathway-pae02040: Flagellar assembly']
PA0745	PA14_54640	0.3629920762504298	2.6703610317247262e-166			822.4223675415093	1323.2927391572046	0.0	167.26863444080973	431.9872534420455	889.3693150302942	20249.2330250031	1751103.6735061768	20249.2330250031	[]
PA1602	PA14_43780	0.21353671101953736	3.3001780595545424e-56			84.07361948557453	130.81443806232156	0.0	19.331440868169075	40.7428116247208	91.41385769740288	1492.92626052322	17112.417205560963	1492.92626052322	['KEGG-Pathway-pae00760: Nicotinate and nicotinamide metabolism']
PA0871	PA14_53000	0.34873649246004995	8.581467931068735e-153	phhB		829.9695232134623	814.3904245545683	40.9246970118681	247.82085528785174	555.3963486680135	1126.8261144554401	5989.54888849064	663231.7636061702	5948.6241914787715	[]
PA3552	PA14_18370	0.4091340279560875	5.313294631268184e-215	arnB		861.0852842456136	2287.471351164343	0.0	103.196913836763	263.62633699082994	597.193376766932	21172.1582750213	5232525.182397624	21172.1582750213	['KEGG-Pathway-pae00520: Amino sugar and nucleotide sugar metabolism']
