	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	mean expression_pao1	standard deviation expression_pao1	min expression_pao1	25% expression_pao1	50% expression_pao1	75% expression_pao1	max expression_pao1	variance expression_pao1	range expression_pao1	pathways present_pao1	Related acc genes_pao1	mean expression_p14	standard deviation expression_p14	25% expression_p14	50% expression_p14	75% expression_p14	min expression_p14	max expression_p14	variance expression_p14	range expression_p14	pathways present_p14	Related acc genes_p14
PA0633	PA14_08210	0.36397165331667225	2.96963827581132e-167			1002.8090720363173	2533.339196520582	0.0	99.70978768152901	331.59424168107955	886.6392354576097	36791.437128316	6417807.484627548	36791.437128316	[]		2602.8394855606125	11800.06585477938	169.785964143646	539.2086895063829	1428.99833730602	0.0	159513.433436096	139241554.1771302	159513.433436096	[]
PA4548	PA14_60270	0.2433845347659677	5.6347827942641294e-73			335.96646423978285	154.348875020743	0.0	227.297100518513	315.32623430995153	408.72404602030366	1162.8787576047198	23823.57522016895	1162.8787576047198	['path:pae00730 : Thiamine metabolism']		371.36135040571685	149.58393850294848	265.856288144594	338.222581678834	446.95012020722	92.9767022271704	1132.2904557059599	22375.354658053882	1039.3137534787897	['path:pau00730 : Thiamine metabolism']
PA1660	PA14_43000	0.4116642134110773	6.652499739774774e-218	hsiG2		314.1603939748623	335.270761989397	2.2689769462491296	88.07571296535501	191.18453101121943	452.30581130716905	3069.36141005752	112406.48384495088	3067.0924331112706	[]		457.4295593439605	514.1076205059235	137.49695468537902	289.95990508465803	570.949908457748	21.1514661566105	5909.3629990444715	264306.6454622626	5888.211532887863	[]
PA4597	PA14_60820	0.14899192416536042	6.256473303388695e-28	oprJ		194.86702833826197	461.8318192312504	0.0	43.24260543619725	77.1494433583242	169.62444735785226	4980.94374458812	213288.6292544464	4980.94374458812	[]		134.2322896492564	272.14154651802886	37.105693208053495	75.45924540637309	138.046519885973	0.0	4303.91527498777	74061.02134122446	4303.91527498777	[]
PA4621	PA14_61150	0.3450373615271761	2.1162354539628957e-149			706.0203101340303	604.259631990648	48.3401289704634	333.4770555667775	543.639567916371	894.1205053110205	5122.65133403654	365129.70285347337	5074.3112050660775	[]		478.9105634351994	429.0785855011408	216.20351559821705	402.610558030678	612.137145399871	23.260831248636	4981.96348578446	184108.43253565973	4958.702654535824	[]
PA3626	PA14_17440	0.35544829508055603	4.58074247505245e-159			459.52430758310163	286.53997097621794	36.468569173365005	319.08106206437014	415.568247280803	534.510130742621	4128.1703621774295	82105.15496705183	4091.701793004065	[]		492.6439935495503	268.63834152364905	333.38252023541804	424.887054058733	553.391129438858	19.505916783211	2141.0620243806397	72166.5585365767	2121.5561075974288	[]
PA2650	PA14_29830	0.11983290705759066	1.445108038105423e-18		least stable	71.53518188221818	84.32262265080142	0.0	27.86163223881975	47.6445466629428	77.0519324896274	597.0310926736889	7110.3046907094495	597.0310926736889	[]	No accessory genes	51.23368964999725	63.90141745674546	17.533320923420902	33.9852993796747	58.168792070574206	0.0	449.256785488359	4083.3911529812544	449.256785488359	[]	No accessory genes
PA4237	PA14_09130	0.6560299099271374	0.0	rplQ	most stable	3570.705981511073	3192.4838374517108	91.1311910301088	1204.7012156326325	2927.552010823749	4912.926416903089	25066.6201654891	10191953.052390404	24975.488974458993	['path:pae03010 : Ribosome']		4653.47406559117	3761.905886860506	2007.75413623693	3419.3511499931	6457.43542702564	179.724268805428	20924.861618920902	14151935.90159573	20745.13735011548	['path:pau03010 : Ribosome']
PA5428	PA14_71640	0.33037772917568536	2.0964026489812176e-136			338.6834029259816	300.33218861214795	1.1624559261963	149.162673576229	232.11148374367198	427.08467905877745	3338.386428414989	90199.42351656279	3337.2239724887927	[]		252.0129237779884	284.06866745097545	108.572615554669	173.220190418383	305.466504039492	16.650153311757098	3517.9871662907	80695.00782737289	3501.3370129789428	[]
PA0001	PA14_00010	0.4816102763511508	8.83165281906952e-309	dnaA		2459.650175363175	1412.2897910615259	709.7204713659711	1612.3855715105076	2124.29708594252	2790.223075904918	10689.5262679752	1994562.453936609	9979.80579660923	['path:pae02020 : Two-component system']		2768.1660738145843	1381.0526826421703	1794.2672522798	2429.7848566847892	3562.7756575768103	854.1140196382312	13099.6546119255	1907306.5122331355	12245.540592287269	['path:pau02020 : Two-component system']
PA3465	PA14_19310	0.5196060958798482	0.0			781.5914089994301	697.4314605074393	2.0585671776359	317.680490398335	597.2376442571119	986.4622449027626	4750.60670547046	486410.6421055399	4748.548138292824	[]		645.7700026644926	517.0999320621438	348.44942054480003	582.083802964286	840.857070416346	5.95917477519054	5604.38359188515	267392.3397386739	5598.42441710996	[]
PA5220	PA14_68940	0.3740928468938163	2.628039060988874e-177			597.8120618015485	1081.7723360409038	0.0	93.37484431203295	229.510298551096	575.1782801466898	9590.81718062122	1170231.387023395	9590.81718062122	[]		917.7348901164163	1013.6866029348888	171.69861011935	566.286997033121	1303.1262979832302	13.2032681281354	5646.472915157571	1027560.528969675	5633.269647029436	[]
PA0685	PA14_55450	0.211931893594218	2.2498613417783358e-55	hxcQ		130.68408440376294	262.7759789437791	0.0	12.34004024475725	32.19674129748435	97.22896972153858	2678.83504622178	69051.21510986143	2678.83504622178	['path:pae03070 : Bacterial secretion system']		66.96600420999489	176.5476649185045	7.236618527963	16.024444499672306	42.1295381551781	0.0	1351.5814134466198	31169.077988176534	1351.5814134466198	['path:pau03070 : Bacterial secretion system']
PA4373	PA14_56870	0.3701084754764384	2.632777729898561e-173			379.5045362334704	1081.206044436221	47.6655645485015	180.65096583261902	283.228088944406	410.92219527259226	27904.3394482	1169006.5105254194	27856.6738836515	[]		291.1454698454213	237.3667512901088	155.44303127890498	253.25585943299305	367.81073478228205	0.0	3851.026889746311	56342.9746180204	3851.026889746311	[]
PA1574	PA14_44140	0.3812217968021915	1.3161765101707003e-184			218.9819943390808	294.3256581647978	0.0	76.89493696931555	135.998895174761	263.6636108178355	4460.48115613396	86627.59305414144	4460.48115613396	['path:pae00230 : Purine metabolism', 'path:pae00240 : Pyrimidine metabolism']		150.22060282593614	163.3747885605821	47.861846964490795	86.61646854794641	195.749982214782	0.0	1255.1935723934	26691.321537214902	1255.1935723934	['path:pau00230 : Purine metabolism', 'path:pau00240 : Pyrimidine metabolism']
PA0900	PA14_52640	0.3670280788799713	2.9849138338914576e-170			377.4733409037575	284.59547460056245	27.302714035565	198.2691306967656	293.7685373240565	467.535062660583	2780.449474459389	80994.58416311939	2753.1467604238237	[]		403.02160797661065	250.05519009771373	207.095991264361	340.70323932608	538.242947392729	88.1433929435911	1618.27673914049	62527.59809480376	1530.1333461968989	[]
PA0926	PA14_52280	0.2811907545890375	8.912751644522981e-98			132.76492450623215	75.42570547340226	0.0	84.53073275324142	119.75733599629801	165.6979670061255	858.4391417553661	5689.037046160423	858.4391417553661	[]		120.7818214923826	69.51788873550291	77.0545969431786	102.695095739817	139.30175228156799	28.3324730720542	536.643366448535	4832.736854241762	508.3108933764808	[]
PA3082	PA14_24290	0.35627989007417843	7.465603039875327e-160	gbt		508.2152260184935	645.9829754842683	45.634579011713	203.13304112022223	355.82387891109795	625.6726483795998	12426.549719786299	417294.00461550883	12380.915140774585	[]		537.9400843803418	412.35107271056467	250.48436779954602	430.365229739454	665.278792472747	64.4573696022314	2935.12865282104	170033.40716555333	2870.671283218809	[]
PA1035	PA14_50940	0.4176454485299251	7.268397155523935e-225			356.79256567224894	316.4205460055045	0.0	172.83184490541495	261.6156738152195	418.080585236068	2827.78174487349	100121.9619344216	2827.78174487349	[]		386.516737871618	277.2796152251725	213.30402905062093	315.310304763909	457.190435890474	42.987008491724005	2005.53289642175	76883.98501941972	1962.5458879300256	[]
PA2398	PA14_33680	0.22183298353718048	1.2578584240219923e-60	fpvA		2160.9971738162435	5024.924028481894	0.0	201.72467477474962	494.0088609316591	1564.5491637014375	38151.8137595476	25249861.49201471	38151.8137595476	[]		1133.9870848143594	2621.069911830561	128.263998666252	431.337417143152	1036.64240460279	0.0	31315.1899421286	6870007.482703465	31315.1899421286	[]
PA5169	PA14_68290	0.4047607727007723	4.819876704198727e-210	dctM		303.69624042114515	337.62659070750874	10.2088283542764	117.54574889430776	201.34364347927104	374.0945270610652	4005.76871145312	113991.71475277565	3995.559883098844	['path:pae02020 : Two-component system']		405.5448929904885	372.3994583190934	153.572001892971	285.395914461727	556.190938684335	23.31999735017411	3279.46830323518	138681.35655635418	3256.1483058850067	['path:pau02020 : Two-component system']
PA0450	PA14_05870	0.2137503924975064	2.5528499652275113e-56			175.23922054465197	330.11604403443334	0.0	38.062800477623036	84.21925629176474	169.70056937791776	6984.628119951911	108976.60252894393	6984.628119951911	[]		114.7001717013052	183.15967423644585	23.419910731620003	50.8967482828306	117.11141001002899	0.0	1049.45761325924	33547.46626640096	1049.45761325924	[]
PA4605	PA14_60930	0.3682540388723541	1.8335034787093866e-171			240.59415001395715	190.37676690899158	0.0	104.8411342865545	194.64585381075645	315.31892423084025	1699.76319727444	36243.313378720486	1699.76319727444	[]		249.94929517077423	185.29863011316255	122.761554416332	195.93970528019798	326.68124524701403	0.0	990.637315672491	34335.58232181463	990.637315672491	[]
PA1417	PA14_46120	0.1726143701685954	4.75237031396378e-37			112.3745283275346	177.21743166348892	0.0	22.10385890063024	48.3985761975323	117.21702070434523	2063.33376828196	31406.018085403368	2063.33376828196	['path:pae00290 : Valine, leucine and isoleucine biosynthesis', 'path:pae00650 : Butanoate metabolism', 'path:pae00660 : C5-Branched dibasic acid metabolism', 'path:pae00770 : Pantothenate and CoA biosynthesis']		61.88446178811714	96.9029625591848	14.0481194893819	26.81115500868081	66.8738627023352	0.0	710.193298628019	9390.184152746773	710.193298628019	['path:pau00290 : Valine, leucine and isoleucine biosynthesis', 'path:pau00650 : Butanoate metabolism', 'path:pau00660 : C5-Branched dibasic acid metabolism', 'path:pau00770 : Pantothenate and CoA biosynthesis']
PA0851	PA14_53260	0.2391505212094837	1.8934383711957116e-70			159.4926048540163	137.26025971144358	0.0	65.55830242563567	115.10786597537998	209.74126755421275	934.509273120696	18840.378896052945	934.509273120696	['path:pae00260 : Glycine, serine and threonine metabolism', 'path:pae00290 : Valine, leucine and isoleucine biosynthesis']		136.13967385801286	111.49262353664363	62.0083701419151	102.28818243399701	181.69336585974	0.0	653.893637933479	12430.605103083744	653.893637933479	['path:pau00260 : Glycine, serine and threonine metabolism', 'path:pau00290 : Valine, leucine and isoleucine biosynthesis']
PA4414	PA14_57370	0.5620333265855539	0.0	murD	most stable	1545.6157553269622	965.076626370869	162.321386717787	885.5716090446518	1265.0447347008098	1902.917401476657	6291.641305052889	931372.894767378	6129.319918335103	['path:pae00470 : D-Amino acid metabolism', 'path:pae00550 : Peptidoglycan biosynthesis']		1959.2652851569528	1611.5777384338735	1018.98347552886	1405.65358266617	2390.29171373689	119.75468341578899	11293.328470254799	2597182.80701564	11173.573786839008	['path:pau00470 : D-Amino acid metabolism', 'path:pau00550 : Peptidoglycan biosynthesis']
PA1847	PA14_40630	0.505253121535183	0.0	nfuA		1394.8344666222595	1154.4738511882888	161.968474431023	668.2405128240553	1021.045841704525	1675.7052932574295	7993.69403344384	1332809.8730775192	7831.725559012817	[]		1298.3873316574713	1119.9289821927257	607.9941622957	941.669829099198	1637.53814010701	221.95181549035	9584.705562952591	1254240.925155234	9362.75374746224	[]
PA5474	PA14_72250	0.38665579818957263	2.695714830306017e-190			919.4092728629773	865.518371825323	56.7244236562282	428.044920738869	652.9052274129375	1005.8744419524023	7117.08840101093	749122.0519671581	7060.363977354702	[]		829.6110862911121	827.5151836533769	380.18426926122595	544.591053075999	859.987881659673	183.440796055878	5695.88148697199	684781.3791768821	5512.440690916112	[]
PA1521	PA14_44770	0.2922709001686992	7.843966423516151e-106			226.57006619656448	309.7627724384203	0.0	90.20725513891487	141.793345827417	271.3459474983905	4007.7983324322804	95952.97518873656	4007.7983324322804	['path:pae00230 : Purine metabolism']		175.81906042510948	130.66501433338624	84.9786427020193	129.665767478409	221.742713265947	21.4970954614282	883.351032858856	17073.34597074403	861.8539373974278	['path:pau00230 : Purine metabolism']
PA1803	PA14_41220	0.4941133567422049	0.0	lon		7782.682275965776	6586.046953336384	1137.16996540943	3646.8546367297913	5756.66743851491	9814.504001370537	51731.82804394281	43376014.47155146	50594.65807853338	[]		9227.156690303587	6322.084723147898	5382.33395581034	7747.88819422145	10675.8062650651	1694.17885116895	59337.7332575181	39968755.24666004	57643.55440634915	[]
PA3048	PA14_24675	0.3912079803887887	3.814361811780806e-195			593.2025329092735	384.8735743180622	19.2664139029098	372.6765474716297	507.435683870104	715.2320723139352	5178.11115540957	148127.6682083609	5158.84474150666	[]		277.64059850517253	232.8085522871119	169.463041443301	227.250031804915	320.234621302299	54.491136494456605	4164.973311815421	54199.822018020895	4110.4821753209635	[]
PA0470	PA14_06160	0.3879493244280424	1.1495908519610283e-191	fiuA		347.65142304216437	522.8279219658808	5.9260553855322815	95.957746848628	170.1783357477235	378.36902251549486	6599.48803204911	273349.0359871612	6593.561976663578	[]		224.17722711758702	331.1091114337481	39.8471639226434	123.28446784624902	236.428546704482	0.0	2131.3798548452	109633.24367444623	2131.3798548452	[]
PA5076	PA14_67050	0.4427553348621365	1.1137499565675843e-255			693.9909329634346	677.8710893204175	58.9121196848644	334.07601338321604	518.477848451559	834.2342325661982	8087.08765131081	459509.21373644937	8028.175531625945	[]		760.2892494862705	570.4356833395318	368.975747689546	620.786590326725	1019.5580506141805	63.0965023470611	5619.41420018031	325396.86882703874	5556.317697833249	[]
PA1849	PA14_40610	0.15637231253043551	1.2485715305393118e-30			12.164683625807722	22.62632467628076	0.0	1.6450956694697625	4.6044738428431256	11.262200076544799	189.457322609788	511.9505683564713	189.457322609788	[]		7.052883651309906	11.71695782755593	0.0	3.71406858138194	7.99542766291684	0.0	87.15250836452091	137.28710073272424	87.15250836452091	[]
PA1977	PA14_38950	0.31059449462618105	5.737934383182486e-120			51.59287740471055	131.47617372213006	0.0	5.3014626471908315	13.368457369651804	41.98663469160137	2101.93657815825	17285.984256611715	2101.93657815825	[]		22.603144004052318	52.36279734245303	3.26359842852185	8.582247522868549	19.7577087106637	0.0	484.18060202511595	2741.862545526806	484.18060202511595	[]
PA2240	PA14_35630	0.23321511675961115	5.442032542077067e-67	pslJ		285.1118658514357	212.87186992503842	0.0	135.50812187611425	237.712266397733	364.1858832874527	1518.20490732943	45314.43300538245	1518.20490732943	['path:pae02025 : Biofilm formation']		78.86926264989437	125.82250887769005	16.3762997457332	39.610950265747206	70.78407236242829	0.0	667.964132738919	15831.303740276391	667.964132738919	['path:pau02025 : Biofilm formation']
PA2359	PA14_34150	0.3393046454508783	3.1046537767525547e-144	sfa3		150.32571292744706	269.05540437581647	0.0	35.52533327202555	64.91531593198096	152.78427251102198	3178.42015265736	72390.81062383411	3178.42015265736	[]		149.38746775650134	653.2766672386248	26.639007937099	52.06003868814901	111.52744961666299	0.0	13853.976812646999	426770.40395840467	13853.976812646999	[]
PA5081	PA14_67120	0.14014453156298498	7.1796415395774425e-25			78.16408743329706	121.1363282521768	0.0	30.38743675197917	48.88281248827795	79.62263353956256	1656.05302268711	14674.01002241913	1656.05302268711	[]		50.92636390973126	67.46872877545576	24.254638827993002	38.0423631248833	61.4665764162716	0.0	1172.6623887635699	4552.029362576012	1172.6623887635699	[]
PA4902	PA14_64780	0.21500233650334494	5.639562310316333e-57			105.48146963373732	144.87454230999938	0.0	30.31850811425333	47.17584709443375	104.459542572935	1254.9312482935	20988.6330095318	1254.9312482935	[]		63.59798301405503	92.48637257266238	24.1937332766985	34.5300128462414	59.296746074504995	0.0	566.630925489335	8553.729111649316	566.630925489335	[]
PA3901	PA14_13430	0.2592002015129432	7.443084306240116e-83	fecA		387.4545223423052	446.7830995830133	2.71370769859639	98.15902528543972	240.99345752871002	481.58431767604867	2886.35743295444	199615.1380730048	2883.6437252558435	[]		303.31130947114343	1411.7644849563555	34.4053399416251	95.7564339360585	228.64727784881	0.0	22178.023846567598	1993078.960984084	22178.023846567598	[]
PA4589	PA14_60730	0.2107089390083428	9.612412823999147e-55			311.96453845228194	1998.117784089728	0.0	44.35499588786975	82.2405345894653	149.4570974322525	32567.2413478517	3992474.679095643	32567.2413478517	[]		213.39561827048874	207.9928086888213	78.8257797194145	151.956180546277	255.756032001283	7.211460607284452	1657.5250518517498	43261.00846626459	1650.3135912444657	[]
PA2274	PA14_35160	0.26129778673860365	3.2248761473987605e-84			69.51136421478823	130.88255193770908	0.0	11.812859939933775	26.754918408793348	69.1365213905019	1183.75810986033	17130.242401727115	1183.75810986033	[]		137.8461638652792	311.2891530569156	16.8711088483495	51.860845321225796	133.807535569396	0.0	4608.45112806065	96900.93681089184	4608.45112806065	[]
PA4261	PA14_08870	0.6072920446699243	0.0	rplW	most stable	2855.7391373816718	3060.622869151079	33.3262509236267	903.6492403170862	2022.3125865138602	3700.6763440046575	22220.7618192394	9367412.34717058	22187.435568315766	['path:pae03010 : Ribosome']		3796.273275944493	3735.119878211086	1239.82020621301	2403.939802251711	4849.64144109433	63.0965023470611	23638.555130179702	13951120.504607596	23575.458627832642	['path:pau03010 : Ribosome']
PA0833	PA14_53500	0.4811720752839698	3.8375019733516435e-308			1456.3843400033902	1349.4076822703971	25.273240079144	715.4262455671588	1126.9011862350599	1693.9573924716956	11515.477568298998	1820901.0929703643	11490.204328219854	[]		958.9221808363068	682.1526041584001	501.836451418673	778.17186737791	1178.60089504998	151.928185698495	6793.354528009621	465332.1753600869	6641.426342311125	[]
PA4099	PA14_10870	0.1706946225713672	2.95239119318143e-36			72.87554181326027	147.10791684914454	0.0	4.356863295770569	14.880732572048247	48.58031490144373	1024.63294026946	21640.739199694835	1024.63294026946	[]		40.92407152822968	104.12890075535013	3.9868529307467697	11.647960667824302	34.6390103125381	0.0	828.043007920969	10842.827972517563	828.043007920969	[]
PA2144	PA14_36840	0.3871123574221728	8.867112069700488e-191	glgP		449.36306564261537	1610.578644739032	0.0	68.95243329777506	151.220992103171	446.5560652971685	37607.9283807563	2593963.570889417	37607.9283807563	['path:pae00500 : Starch and sucrose metabolism']		393.4176001872288	670.3744557057977	48.7574390848318	211.719194328709	485.44262768024697	0.0	6795.693367505872	449401.9108628444	6795.693367505872	['path:pau00500 : Starch and sucrose metabolism']
PA1722	PA14_42280	0.37585323486883054	4.304719647576415e-179	pscI		79.13213509614783	126.13267982156923	0.0	19.70717980868195	39.3763658610563	86.977652608244	1657.6008648148002	15909.452918970503	1657.6008648148002	[]		125.58799517081631	168.66649441894586	37.66242007489821	73.0452571766075	139.218007314879	0.0	1198.8598616647	28448.38633957629	1198.8598616647	[]
PA0665	PA14_08510	0.4397216849243362	8.121532246785035e-252			792.4629273896307	1329.6279153583368	49.77889195899299	246.92641391643426	468.51558104470354	825.3421911789139	20039.0534633943	1767910.3933001566	19989.274571435304	[]		660.1539496457663	558.2412237271876	283.05643866706697	503.777026237855	847.67433568699	32.3391203877519	3308.5194335061306	311633.26386842807	3276.1803131183788	[]
PA4502	PA14_58420	0.3156739034860052	4.535999959426775e-124	dppA4		766.3579333312274	1158.4965239085893	11.3448847312456	251.22996214537102	431.5203058035265	788.0802385604643	11822.2872719325	1342114.1959082847	11810.942387201256	['path:pae02010 : ABC transporters', 'path:pae02030 : Bacterial chemotaxis']		1252.2549924373689	1222.2953637077887	445.82340569025706	886.190974044812	1478.47950714647	60.69124853786511	8921.82652915363	1494005.9561415552	8861.135280615765	['path:pau02010 : ABC transporters', 'path:pau02030 : Bacterial chemotaxis']
PA5114	PA14_67530	0.5792211219230142	0.0		most stable	942.5475874344924	810.711624277992	10.321293162273099	423.6279856623507	709.2026575242064	1113.9248234038675	6431.4968209521485	657253.3377394598	6421.175527789876	[]		571.4768833325779	339.08679250393425	382.56416942340894	487.309666789122	678.089496356821	44.5029712735308	2671.5376747032897	114979.85285060616	2627.034703429759	[]
PA4201	PA14_09600	0.4032130722066479	2.629171616069627e-208	ddlA		436.92733400601617	321.51785836837286	0.0	227.69470271530525	364.1830372779865	585.3346689971448	4272.7634774423705	103373.7332497851	4272.7634774423705	['path:pae00470 : D-Amino acid metabolism', 'path:pae00550 : Peptidoglycan biosynthesis']		374.84308396502786	244.55430981674488	193.59481820251	319.30884246109	491.440257151845	46.3743534257358	1694.4766507670804	59806.81044994442	1648.1022973413446	['path:pau00470 : D-Amino acid metabolism', 'path:pau00550 : Peptidoglycan biosynthesis']
PA3083	PA14_24270	0.6261286498545792	0.0	pepN	most stable	1631.2832515437185	675.0115313800153	579.109733311751	1200.383076484595	1496.4010399875995	1938.2876239469647	5277.7806525139	455640.5674959932	4698.670919202149	['path:pae00480 : Glutathione metabolism']		1998.424702228522	1231.203945606107	1324.3212630647502	1787.0160495069501	2451.680098716549	647.943786949745	22644.5150933654	1515863.1556760457	21996.571306415655	['path:pau00480 : Glutathione metabolism']
PA3669	PA14_16910	0.33015676047079673	3.2507361670185934e-136			195.55185583070715	167.35715437800772	0.0	81.69277551937894	143.54828393076954	259.21678270272577	1428.04989739665	28008.41712150431	1428.04989739665	[]		173.05432077936112	142.18658638708246	86.9370827667213	139.511466730798	221.066910667332	0.0	1230.57293416377	20217.02534841125	1230.57293416377	[]
PA3699	PA14_16550	0.2978948578343999	4.623435594052068e-110			219.01455221299423	142.41268964656237	6.97473555717781	130.75139302032125	186.1931860432045	269.7511908283605	1901.0336951236402	20281.37417236809	1894.0589595664624	[]		204.23845284856583	100.01547648813386	133.887401470648	181.944012045898	244.801725255765	21.3304029050621	799.4783068027541	10003.095537148456	778.147903897692	[]
PA5317	PA14_70200	0.5069131691463806	0.0	dppA5		460.2274294466097	319.657613563129	44.4327118901343	284.97018709563326	408.65284270748003	564.9001099914275	6484.555473277211	102180.98990887473	6440.122761387076	['path:pae02010 : ABC transporters', 'path:pae02030 : Bacterial chemotaxis']		468.0261070080779	232.40471496195246	326.512799823657	435.929091955652	558.222914090376	76.5978103753512	1721.36010531488	54011.95153654642	1644.7622949395288	['path:pau02010 : ABC transporters', 'path:pau02030 : Bacterial chemotaxis']
PA1079	PA14_50460	0.3966010530956933	5.448838740262876e-201	flgD		536.8974574708416	486.89434485922254	13.7309325373558	293.0439778444121	417.4480013681781	615.4162396230265	5689.9826797775	237066.1030558915	5676.251747240144	['path:pae02040 : Flagellar assembly']		450.78557405754617	245.70798696576475	295.250768641035	412.404882959655	541.978986242545	3.26359842852185	2106.80648184451	60372.414858768396	2103.542883415988	['path:pau02040 : Flagellar assembly']
PA4716	PA14_62410	0.35792817889057904	2.0157026130734504e-161			202.20736432655914	120.97393724455195	0.0	122.16090288193874	176.333418710409	252.65743268672367	1145.15966632647	14634.693492448792	1145.15966632647	[]		217.15680215516602	384.03271589497007	114.48692223803002	174.51867676256	237.59970791237305	8.94241596700202	7521.213941724929	147481.12687766686	7512.271525757926	[]
PA2630	PA14_30100	0.5079253900654294	0.0			548.9007541396157	593.3638977129795	24.7778731994851	261.304139958829	404.4719112546985	605.6171976596603	6386.701994192779	352080.7151091392	6361.924120993293	[]		801.4507752268628	464.10454335428886	459.150242473467	699.898108778773	1040.34160306541	123.96893630289401	2879.6353193088103	215393.0271620931	2755.666383005916	[]
PA5418	PA14_71500	0.2356694767042044	2.0765303649200636e-68	soxA		429.54174393311587	850.3693891755491	0.0	62.520697911625824	143.9046724652485	464.7462871564546	11646.244927613001	723128.0980467965	11646.244927613001	['path:pae00260 : Glycine, serine and threonine metabolism']		189.3351417342733	388.83529245941537	45.2249317891401	88.2764011638002	157.221084954959	0.0	4223.52031692757	151192.88466199912	4223.52031692757	['path:pau00260 : Glycine, serine and threonine metabolism']
PA2395	PA14_33710	0.35943799876091964	7.233671952466983e-163	pvdO		317.7487185382359	803.743419545369	0.0	13.143680488725026	42.129391691128006	236.95861434127124	8580.4780400819	646003.484462483	8580.4780400819	[]		181.1871805519401	480.02102011601687	4.2936201644403	23.636117010093603	137.169627142829	0.0	5324.11397594706	230420.1797532216	5324.11397594706	[]
PA2892	PA14_26650	0.19785450472038327	2.3638731696041032e-48	atuG		75.51574845017922	106.47371358151129	0.0	18.978984559880324	36.61447823540345	84.46059583486111	917.601409205627	11336.651683837705	917.601409205627	['path:pae00281 : Geraniol degradation']		65.2833894483275	151.62624726942144	13.8450670211254	27.6485737132937	55.0813389234731	0.0	1464.03229710565	22990.51886100773	1464.03229710565	['path:pau00281 : Geraniol degradation']
PA3880	PA14_13720	0.28687357002655445	7.314374943839045e-102			223.0477446101412	592.3640060373152	0.0	47.0436114516148	124.07897034360701	242.77729159846228	10403.6601612988	350895.1156485766	10403.6601612988	[]		267.2898675491373	1153.8990813584794	43.380159633504	131.563655194775	235.795015053632	0.0	20332.352846209	1331483.0899599432	20332.352846209	[]
PA1545	PA14_44480	0.393176714152488	2.8861637513813836e-197			836.8850162010901	1387.590320523933	4.64982370478521	219.4607867421257	458.5263361906135	938.1686261020413	21894.5760910317	1925406.8976117128	21889.926267326915	[]		1056.7881657170203	2522.8539209552605	240.35408373720298	485.2442625735141	1014.9989699638901	33.5187440894206	30543.156191489	6364791.906479333	30509.63744739958	[]
PA2383	PA14_33840	0.2854751288410313	7.559904584531632e-101			156.75261624606682	231.08375816406516	0.0	45.89357395955353	84.22926994067424	157.580665905714	2135.81002421436	53399.70328722816	2135.81002421436	[]		116.65893501288923	174.39884632349538	34.9157282602713	59.574311938200104	117.60381872775801	0.0	1655.33986120073	30414.957598966143	1655.33986120073	[]
PA2501	PA14_32310	0.27713040767447183	6.470409470226043e-95			298.9954002573305	451.3685606231692	0.0	68.61479504255098	164.15647552763951	363.93243595888396	6692.4167962005895	203733.5775190316	6692.4167962005895	[]		265.9854855596089	376.70984720768485	92.9767022271704	162.659336208078	292.198350462111	0.0	3319.96110581246	141910.30898323725	3319.96110581246	[]
PA3439	PA14_19620	0.3472657625184079	1.939482784650272e-151	folX		261.2706463458738	196.5868673040208	0.0	145.21582591218	213.91890076025902	312.87957065063574	3657.08611547749	38646.39639640869	3657.08611547749	['path:pae00790 : Folate biosynthesis']		298.8732640031278	169.32182259669003	195.57318206974801	254.862042737278	341.709247501566	40.4366340952953	1401.54238790725	28669.87960746498	1361.1057538119544	['path:pau00790 : Folate biosynthesis']
PA1912	PA14_39800	0.25993525450471483	2.4857671183040597e-83	femI		151.44046493167812	311.12964695192613	0.0	27.695579446938247	58.37358531749615	144.2621862650795	3102.12942145514	96801.65721243016	3102.12942145514	[]		111.99098225701263	160.61583910127948	25.193826033861107	51.5549946198649	114.449752980419	0.0	1220.67463417045	25797.447770208106	1220.67463417045	[]
PA1918	PA14_39720	0.14071509977565344	4.619165483027538e-25			65.26078509978278	127.17570562320921	0.0	6.826484894602668	17.1929313533779	52.016350893205	883.12402830336	16173.660100761166	883.12402830336	[]		38.20018368013348	82.93488578263467	4.94593044493563	11.854302035540302	26.5611934237856	0.0	612.342327881752	6878.195279778658	612.342327881752	[]
PA1313	PA14_47260	0.19704553447671408	5.772420481090889e-48			66.78673532230812	115.61464565966902	0.0	15.037126023929419	30.497598754234552	60.58664896274189	793.4586011278419	13366.746291010826	793.4586011278419	[]		48.751573117652036	87.7077054995863	15.1742071718103	23.8915729233184	40.9406544226067	0.0	687.099517211017	7692.6416040021595	687.099517211017	[]
PA1163	PA14_49360	0.3793544081070971	1.1202997159364157e-182	ndvB		300.34969123639183	277.1827526231354	0.0	123.17597892661101	195.50129266360653	379.02344038050063	1824.3330716431	76830.27835173828	1824.3330716431	[]		229.85275728891602	239.09301449705617	81.4956322383139	151.679167808535	279.63676881918303	0.0	2390.2379131788	57165.46958128952	2390.2379131788	[]
