PAO1 id	PA14 homolog id	Transcriptional similarity across strains	P-value	Name	label	comparison	mean expression	standard deviation expression	min expression	25% expression	50% expression	75% expression	max expression	variance expression	range expression
PA2305	PA14_34810	0.7479053246155922	0.0	ambB			890.2010172382443	989.3265195473911	0.321713381935468	223.596546926874	618.5230372848861	1203.3231092308301	9942.98906506761	978766.9622797543	9942.667351685674
PA5342	PA14_70530	0.7640469558721703	0.0				110.97945900891077	77.37907966655098	12.1125416013033	58.51055213134621	91.794686306372	140.4357162358	609.818760340512	5987.521970042443	597.7062187392087
PA3406	PA14_20030	0.7318651656197066	0.0	hasD			64.87222251144338	147.13127697387006	0.316331280715544	6.3846164392641125	13.679636330009	51.8123239171377	1596.0346005085098	21647.612663961667	1595.7182692277943
PA0443	PA14_05790	0.3401028743403552	6.014069315564965e-145				75.66290662761777	119.11231879647492	0.8310151068512209	18.979100224009	31.300428643471108	73.9652528232603	1111.5758534374002	14187.744489073073	1110.7448383305489
PA4694	PA14_62130	0.5932235184846448	0.0	ilvC			3176.0492553050176	7230.081760066897	144.12463739475598	841.150537060937	1930.85051684057	3242.50322262925	105683.944228305	52274082.25725204	105539.81959091025
PA1292	PA14_47500	0.5979560298614753	0.0				216.12206939479393	126.00634515388438	10.3617011320065	120.91705196960699	189.62972408711101	289.741826070358	1194.09162202426	15877.599019039842	1183.7299208922534
PA0225	PA14_02750	0.5578613198681722	0.0				94.90938627250556	62.7220824699007	2.8155697309283503	60.4868639539402	84.20504291292809	113.703141698026	854.528786201266	3934.0596293610247	851.7132164703377
PA2704	PA14_29180	0.6785137484081805	0.0				80.57085745442743	61.28272717639359	1.72987357957644	45.35425394992951	67.0816337814044	97.8329690161754	527.2585192292121	3755.5726501762897	525.5286456496357
PA3839	PA14_14360	0.5028392003060816	0.0			most stable in SPELL	436.35019182899356	492.85563764006724	21.2595795794281	163.759841114562	264.944833600825	471.06455507737394	4018.85642984424	242906.67955359726	3997.596850264812
PA5350	PA14_70630	0.6948192395842215	0.0	rubA2			116.94204945189192	143.26355079285074	3.8043524059802096	47.4249187843999	72.878073136479	120.395554326123	1419.2421221271802	20524.444985775724	1415.4377697212
PA3082	PA14_24290	0.7203854021419775	0.0	gbt			412.95237753960157	465.3284363676048	37.05898424313921	164.474986644471	274.883478520616	499.603775143172	7637.7844396684095	216530.55369232004	7600.72545542527
PA1375	PA14_46470	0.6384789009917554	0.0	pdxB			168.04614633742617	124.64858860030184	6.83548152530971	80.3410147492899	143.343687456359	221.84688758879503	1076.3668480709	15537.270640047296	1069.5313665455903
PA3833	PA14_14450	0.5689984479338174	0.0				208.86876992251123	245.1866781233994	5.0613004914487005	81.4344457525173	145.596167433641	249.654092705616	3409.68046076688	60116.507129187456	3404.6191602754316
PA4199	PA14_09630	0.5058891119322706	0.0				401.86653424894274	601.12555282422	32.8675980119524	194.627400563155	275.291688500569	389.331166563352	10604.0870289244	361351.9302582241	10571.219430912446
PA3862	PA14_14020	0.2899154700798658	4.341501716981046e-104	dauB			96.07835002873348	166.93531247780268	0.770311806520402	47.90396078585529	69.39679291828121	107.035865255826	2638.64766253404	27867.398552061622	2637.8773507275196
PA5306	PA14_70060	0.5994125951678659	0.0				245.62091116687216	310.73916281347806	0.665395593112025	87.6992324970332	143.346547378404	277.982955641489	2902.3454556465003	96558.82730602122	2901.6800600533884
PA4302	PA14_55890	0.7250150976936559	0.0	tadA		most stable in SPELL	276.31849205922737	554.9171450298383	2.23860622317036	32.794417425110396	83.59624718081459	210.079415562943	4103.40528397691	307933.03784806654	4101.166677753739
PA5252	PA14_69340	0.8341216192609491	0.0		most stable	most stable in counts	679.9912595231661	544.4067511905699	97.33299685455393	345.715084570775	510.538977994125	781.4770521659268	3871.23861495535	296378.7107418711	3773.905618100796
PA0496	PA14_06480	0.16980759491201264	6.816559779646315e-36		least stable	least stable in counts	145.40911112242762	218.53798364028532	1.5060395828946105	55.3336004437092	83.84612612019801	148.215681481915	3816.610014583409	47758.85029356161	3815.1039750005143
PA4202	PA14_09580	0.4771157363242348	2.792508172694209e-302	nmoA			217.74114072906673	436.64244423370144	0.9621602691426441	89.35479025431101	144.44930848902501	230.31061793539504	6925.80020804813	190656.62410638106	6924.838047778988
PA3179	PA14_23110	0.6870693590535739	0.0			most stable in SPELL	459.8969659651442	519.1847020264207	26.6330578543529	198.20510444785305	331.286100853712	513.667854545961	6725.2355059913	269552.7548182633	6698.602448136947
PA3827	PA14_14510	0.8183326807551985	0.0	lptG		most stable in SPELL	547.3319150980107	584.6584309703135	16.3005142308435	198.203005491347	395.635208437657	698.2258086932138	10938.2643570016	341825.4809046688	10921.963842770758
PA5325	PA14_70300	0.8342131638237354	0.0	sphA	most stable	most stable in counts	72.92531312999905	112.30799046639719	2.11966616004392	20.851453331282002	38.9842054486481	74.1363378868696	1118.35116400936	12613.08472260036	1116.2314978493162
PA4226	PA14_09270	0.7436387832286173	0.0	pchE			3794.597107216833	9145.019629604345	2.42708874319994	138.15391310072	503.472059117123	1999.2958867705304	62679.6609291732	83631384.02584879	62677.23384043
PA5331	PA14_70370	0.7944627329902972	0.0	pyrE			542.6392262076187	313.05227143662864	32.8819565585257	301.495596123177	494.5222070753511	718.590230157651	2104.09962194004	98001.72465163261	2071.217665381514
PA2666	PA14_29600	0.6015331741161688	0.0				134.63315121068925	200.57225041565212	1.63998858273312	42.8780113739924	77.53789016274399	152.68241691673902	2616.62232788856	40229.22763679906	2614.982339305827
PA0041	PA14_00510	0.5311361721332973	0.0				1184.611161870217	976.8942282634059	0.0843645868602778	513.224198370081	874.706390711077	1509.4232550291501	8350.588975889	954322.3332143554	8350.50461130214
PA0997	PA14_51420	0.5639307484287731	0.0	pqsB			953.8686751086284	1374.4817320914078	0.665395593112025	90.3100985814452	409.705789293407	1293.0813471667698	16161.145755971102	1889200.0318529967	16160.48036037799
PA3745	PA14_15970	0.8239615087019034	0.0	rpsP	most stable	most stable in counts	1750.070311870903	2799.739178100749	21.2783949300735	347.600691390409	889.45624909679	1760.47080345005	24176.3124545046	7838539.465392258	24155.03405957453
PA0405	PA14_05290	0.6962494041115751	0.0	algH			291.5938633735822	253.48140540126866	37.430305137815296	155.062392039488	228.823143546146	328.93501045296	2197.03464225798	64252.82288420231	2159.604337120165
PA2498	PA14_32350	0.2266003101246117	2.998139220327394e-63				26.922888602919276	28.680708709665172	0.313330092404152	9.783112980386367	18.71693403874189	32.666891251874105	322.126001249226	822.5830520886636	321.81267115682186
PA0454	PA14_05920	0.4216792434377818	1.2186508030329963e-229				256.0210277191545	113.13512237665532	61.4670412686528	183.988424698471	233.56666580007598	316.49866803528	1451.36044288145	12799.555915180776	1389.893401612797
PA2529	PA14_31850	0.5504121979999702	0.0				242.97975544581567	145.78218128195624	17.1709926246005	151.842904584505	211.96263923177798	287.320437040718	1303.36757663252	21252.444379325152	1286.1965840079195
PA2159	PA14_36650	0.6654733646578653	0.0				98.34965010561066	330.53481668689943	0.209768480626356	7.82510716086777	25.222998175337896	69.5651110955034	6523.49998458605	109253.26504224222	6523.2902161054235
PA2215	PA14_36070	0.8262571021403718	0.0	lyxD	most stable	most stable in counts	48.48076569253241	63.860288029079605	0.149098425129763	16.4904539738011	26.092651002074103	48.448822997950494	517.566166987134	4078.136387157008	517.4170685620043
PA3481	PA14_19065	0.5810800417957902	0.0				352.1318486462275	182.20024756441742	25.305407326888197	213.52488568935001	318.376825841567	462.687341774199	1466.0605661775699	33196.930212535	1440.7551588506817
PA2289	PA14_34990	0.4682865458250501	8.60965942036835e-290				236.8192286101492	139.70976802732685	0.321713381935468	135.750754847533	207.706667460322	294.550560307223	868.0966783074208	19518.81928224948	867.7749649254853
PA4621	PA14_61150	0.5462818072822965	0.0				538.7834466826182	467.0239726823672	57.066566443029004	270.646866200207	409.2942362782669	647.960599373367	4815.8526346785	218111.39106002043	4758.786068235471
PA1072	PA14_50540	0.7327461237670404	0.0	braE		most stable in SPELL	409.86993109174176	517.7153289700077	27.153772697032103	143.069301105836	240.936520280224	471.57933440830004	4275.67061965228	268029.1618505233	4248.516846955248
PA0306	PA14_04000	0.5616948683033691	0.0				118.40094522109099	87.4853278502782	0.156487119864013	56.7750646350877	96.5425650947504	160.186188884829	1015.1689426231401	7653.682589070661	1015.0124555032761
PA5370	PA14_70920	0.7712931304835756	0.0				217.59840881983502	133.6739537880804	11.5273663870924	125.15531744960899	176.19052744292	268.510767129198	1063.28488502606	17868.725921337857	1051.7575186389677
PA2633	PA14_30070	0.7299358853241119	0.0				296.1714283148013	264.2096938607081	21.4194302842695	145.625324591996	226.708909192475	352.464209695597	1962.88874345187	69806.7623299691	1941.4693131676004
PA4120	PA14_10660	0.22717660949735444	1.43100190693304e-63				54.54288894458444	170.7820720999139	0.958743936873866	21.4360967404703	33.23693306587	52.51841249700421	2992.4488399178304	29166.51615074019	2991.4900959809565
PA0181	PA14_02290	0.2260881719893087	5.774947554280456e-63				100.22295859425961	56.6908091271858	5.631139461856692	61.268229497355	89.49566753279291	127.44020115117901	657.741049407183	3213.847839495013	652.1099099453263
PA0659	PA14_08450	0.8043907837249081	0.0				576.2001429745867	411.6905894792756	81.089500717729	289.520807492345	469.098868499216	733.5954166103529	4411.9166878266105	169489.14146579345	4330.827187108882
PA4169	PA14_09960	0.5810700107869141	0.0				38.991054215354325	26.573816244743984	0.0871953139390681	22.06816409713689	32.9155084729523	49.3965291119526	249.101795459007	706.1677098094193	249.01460014506793
PA0609	PA14_07940	0.665631062730453	0.0	trpE			641.0656495907587	577.2405248344452	63.8318392143196	381.908388699985	556.207446535794	794.085743678665	13704.1115939989	333206.6235111457	13640.27975478458
PA0344	PA14_04510	0.4272276034907812	2.5680376795610822e-236				166.4629922834449	134.42667579468537	14.3261340548447	100.593745459402	143.8843939678	206.2008796171	2911.39236492085	18070.53116520945	2897.0662308660053
PA2169	PA14_36530	0.6462966573237459	0.0			most stable in SPELL	69.28661509216782	206.34669499573533	0.209768480626356	6.1272678160128295	22.1836408930698	54.247790289566794	3777.55853068627	42578.95853566303	3777.3487622056437
PA0733	PA14_54800	0.581098428234065	0.0				66.32423689829687	45.193529174022515	4.33235163780782	36.093102506736	55.0812457718249	86.74609950577481	467.0072057627629	2042.4550792032242	462.67485412495506
PA2852	PA14_27200	0.6046489359117799	0.0	earP			161.71825700856002	90.1514349411898	0.692848612027999	108.173659548169	138.70186976308202	184.891816578783	751.169597860997	8127.281221955578	750.476749248969
PA2918	PA14_26310	0.749017231624423	0.0				146.08538187114652	219.2732143509564	1.9021762029901101	38.6283390430689	81.4588514156813	160.592494009666	1721.01880895325	48080.742531800475	1719.11663275026
PA1633	PA14_43400	0.5338568293199348	0.0	kdpA		least stable in SPELL	208.8075960120195	532.4523812598155	0.692848612027999	33.1520285797575	86.99896431296999	163.778037380527	10195.578269188101	283505.53830924793	10194.885420576073
PA1084	PA14_50410	0.4298014919939209	1.8606368802291127e-239	flgI			429.7572565346756	394.8552192706786	3.47640053994146	215.01253866972303	340.916726585895	500.33469569047685	5467.24163334096	155910.64418529568	5463.765232801019
PA4547	PA14_60260	0.4869838744006503	1.1121026e-316	pilR			287.9896941624926	133.50540664585282	25.1867966462437	200.881825032929	271.187883809845	360.67847158688005	1594.8179775049402	17823.69360367452	1569.6311808586966
PA0012	PA14_00130	0.4441107215770463	2.0331712879905057e-257				99.73859766588869	117.55860879512744	7.2197714991282425	47.9188661723059	75.2609206680539	116.222438492562	1956.3148125436398	13820.026501845814	1949.0950410445116
PA1350	PA14_46820	0.8316802004825239	0.0		most stable	most stable in counts	82.00275758662282	79.73255238742624	3.45974715915288	31.3683313412673	57.317489295974	106.866484146359	856.4625023397009	6357.27991021367	853.002755180548
PA4847	PA14_64100	0.6480428258528913	0.0	accB			937.4768864746726	1060.0747878876507	35.0178599823453	306.681173492279	602.742331314408	1212.00950067041	10772.1178063801	1123758.5559150476	10737.099946397755
PA2515	PA14_32130	0.5545635586890129	0.0	xylL			37.48636651040929	234.57003348636835	0.313330092404152	5.402100706113192	10.525084971050301	25.6373070584329	5521.91854046673	55023.10060979597	5521.605210374326
PA4758	PA14_62930	0.8120708322391829	0.0	carA			1103.1381274465125	804.1858953170826	148.785462922816	563.122327915113	856.0283416941389	1398.03309949039	5592.0161584302095	646714.9542269376	5443.230695507394
PA4504	PA14_58450	0.5454764119084848	0.0	dppC			199.85058576597172	315.0306073444265	4.62187083912241	75.1789579388279	120.718197397531	183.688200765792	3685.31154257195	99244.28356379825	3680.6896717328277
PA1448	PA14_45740	0.6620200380794615	0.0	fliR			112.33247741401378	66.70871316110824	5.468385220247768	69.70115704360539	96.4520825703481	135.40975702889298	543.941272155308	4450.0524116110155	538.4728869350602
PA5122	PA14_67640	0.5379593357367186	0.0				159.80912813586752	110.31089497410422	8.72630018220121	99.50057043285368	140.70822699076	194.888923344903	1034.4847078869	12168.49354998785	1025.7584077046988
PA3587	PA14_17900	0.5422691867931568	0.0	metR			155.20246689019385	116.44833045759091	11.262278923713401	91.44577480358343	132.030858069363	176.541962282746	2021.7489288410998	13560.213666360296	2010.4866499173863
PA2038	PA14_38170	0.5944860606018649	0.0				41.65005652100174	35.02617308993036	0.209768480626356	18.12126898394889	31.876237029197803	54.326592388192	261.825281289661	1226.8328013257617	261.61551280903467
PA2638	PA14_30010	0.7616199843411446	0.0	nuoB			1372.5892297569137	1104.4282871747803	22.8430736664573	577.3630395541901	1139.34672208191	1893.1477966791501	8456.81523882932	1219761.841511819	8433.972165162862
PA0380	PA14_04970	0.7274004166900767	0.0				144.34102851620528	335.642426899073	1.36709630506194	29.893756728302602	59.88853414216539	129.231962988412	4094.73364162202	112655.83873469954	4093.3665453169583
PA1123	PA14_49850	0.4625789333413559	6.534023425777869e-282				250.74068474686945	611.4222729955359	6.30001783669818	51.2599581661726	93.80322054863329	236.975865928983	11125.4297305941	373837.1959150276	11119.129712757402
PA5308	PA14_70080	0.640148833479495	0.0	lrp			309.1158413864728	416.61147858024754	34.842557138994195	141.275360982192	220.21689226400798	334.44199080159	7298.05886525269	173565.12408482004	7263.216308113696
PA2531	PA14_31820	0.5277679638709994	0.0				118.57677655886056	309.402515296836	1.9021762029901101	20.8081008287447	47.07720980855479	100.29500666893101	4566.35732516991	95729.91647200883	4564.45514896692
PA1077	PA14_50480	0.6051024878355881	0.0	flgB			385.3122030913811	869.4094863895258	4.32085690898692	109.227672614449	208.554169388439	408.429412776944	17077.486753803	755872.855024099	17073.165896894014
PA1433	PA14_45930	0.4520235991557458	9.973060644604032e-268				294.069030650057	211.38014371489575	33.9792424047991	163.18965774842698	224.090026390188	357.968484786754	2013.9931894102106	44681.56515692998	1980.0139470054114
PA0660	PA14_08460	0.5231959191569097	0.0				418.30351612203094	355.6626620254121	65.6164890138985	216.12432419322602	322.088447069883	462.585246470652	3775.000953285221	126495.92915900251	3709.3844642713225
PA3979	PA14_12360	0.7564864966656409	0.0				161.96888467264353	167.54177511376298	2.54420303705131	57.92553905685021	107.34443687971701	204.627797843275	1823.8117053137696	28070.24640827073	1821.2675022767182
PA2409	PA14_33540	0.3338246272220852	2.1340881157719443e-139	fpvE			98.416977880128	128.1126686035615	0.665395593112025	19.5526537683236	59.5798465914712	121.164943026388	1139.01275576578	16412.85585672597	1138.347360172668
PA3573	PA14_18090	0.31859684728631343	1.817156642627382e-126				291.122690121735	498.92891038168284	3.0812472260816097	96.07883805945721	182.752009559668	305.233622957369	6946.5656323620715	248930.0576146533	6943.48438513599
PA1188	PA14_49070	0.8041153534184607	0.0				95.57714837778823	57.84007628062796	0.770311806520402	54.8689949636772	86.6225264720689	129.160375717476	437.444865478585	3345.4744241488615	436.6745536720646
PA1777	PA14_41570	0.6615960172539567	0.0	oprF			46525.50202064803	45470.02333319413	189.388306120262	15795.034304139599	34067.5168666745	62525.063236933485	644189.449908238	2067523021.9212184	644000.0616021177
PA4425	PA14_57500	0.8514701810027338	0.0		most stable	most stable in counts	515.4924993710085	346.91050367560456	55.52164455022179	277.546790586668	428.826676110784	650.6786596289	2207.55141540228	120346.89756046164	2152.029770852058
PA1310	PA14_47300	0.7047203466414906	0.0	phnW			58.21753794691776	77.90627262670465	0.665395593112025	22.5644026394557	35.4253692790318	71.43926106814659	1822.69581853838	6069.38731458643	1822.0304229452681
PA5257	PA14_69420	0.4064212577306381	6.447623057596639e-212			most stable in SPELL	1019.9470106044786	1104.563739755661	53.89928552123429	510.436720046532	767.1712611609911	1124.4116830556698	13266.3225936252	1220061.0551830113	13212.423308103966
PA5201	PA14_68710	0.8739891259821859	0.0		most stable	most stable in counts	783.6686432365443	748.2999823141669	75.9162219806647	357.862250357262	570.921668559725	976.4849451150833	6991.0565155904505	559952.8635313824	6915.140293609786
PA4182	PA14_09790	0.35583977794486976	1.9513347550247267e-159				128.74600248617975	270.43717810326194	1.9021762029901101	51.149001486219504	79.3278738831033	119.52962926647498	4158.32228966481	73136.26730045542	4156.420113461821
PA1844	PA14_40660	0.3874978317759653	3.4631885722974027e-191	tse1			37.908013808485066	46.15525545621335	0.8310151068512209	12.8798612880528	22.927877346297397	46.0372017801481	578.712495422089	2130.307606228312	577.8814803152378
PA0001	PA14_00010	0.7956351818777045	0.0	dnaA			2296.5251105306525	1968.2237699635862	266.325361841367	1076.48354261476	1846.0698034692002	2856.4652430318	16255.6161710181	3873904.8086496717	15989.290809176733
PA5488	PA14_72430	0.5208375017704026	0.0				806.5963531543	368.58014687624666	120.651569415154	567.708479073161	797.801755438394	1033.36027057331	3023.41786478133	135851.32467131555	2902.766295366176
PA0094	PA14_01150	0.6007552381942828	0.0	eagT6			143.18793454752822	135.31788246564216	0.976981936358181	58.69581637303778	106.048414098815	182.186482811676	1877.39596783607	18310.929314985344	1876.4189858997117
PA5376	PA14_71000	0.6082234606263145	0.0	cbcV			328.30405219526176	224.1378586124746	5.18962073872932	186.528226573841	275.075254679158	402.465601149076	1688.39258770016	50237.77966338565	1683.2029669614308
PA0605	PA14_07890	0.2334165247133295	4.168538340519118e-67	agtC		least stable in SPELL	198.54787785752933	262.0197252539885	11.2003610478218	78.7349185341928	128.373918235198	207.574572629087	2700.62713192298	68654.33642217562	2689.426770875158
PA2655	PA14_29750	0.2730205297482108	4.5455672190656615e-92				56.06891110714678	108.70229233037772	0.17405217956828098	21.240540098155197	35.1629755725165	56.6321674603627	1996.00246700203	11816.188357878895	1995.8284148224618
PA2491	PA14_32420	0.3142178609204408	6.931414083700883e-123	mexS			1280.936782336989	2224.4859832212164	0.0987041278725047	311.913627412489	504.827698732724	973.98155820548	20199.7764434013	4948337.889547662	20199.67773927343
PA3255	PA14_21900	0.23866961577002754	3.639752242349191e-70				170.31662074661858	88.76889257979302	15.0181480935884	107.42375836397699	148.898903198534	213.74989649326	725.471252733494	7879.916289842832	710.4531046399056
PA5240	PA14_69200	0.6531418029487811	0.0	trxA			3154.2063373990995	4853.307299915994	61.574523172104904	1021.6745612913401	1878.1015207702496	3323.58076016245	47827.54983409349	23554591.747417875	47765.97531092138
PA3851	PA14_14200	0.3716434544425221	7.687768045469071e-175				201.52460012934034	136.56145658595577	14.0173465804534	112.495114993027	177.302553701997	246.610278606044	1303.33337653643	18649.03142487788	1289.3160299559765
PA4959	PA14_65540	0.8097080777560839	0.0	fimX			1015.0851137029043	1419.1132228201704	114.645406806644	545.058281255407	847.3102594795122	1206.3718170771199	29839.4849274841	2013882.3391830507	29724.839520677455
PA0256	PA14_03160	0.8377459019995058	0.0		most stable	most stable in counts	360.1201403804812	406.8572033951032	12.9625707269608	144.092070343325	247.486966641109	431.061343756336	4397.40876236247	165532.7839544844	4384.446191635509
PA1180	PA14_49170	0.2541487393564985	1.2691558031155675e-79	phoQ			690.6173780113577	1396.5991463283945	22.9128867649196	204.15714217706403	371.61817804318804	721.714286307172	22758.5016843345	1950489.1755252	22735.58879756958
PA3386	PA14_20280	0.4235743838955076	6.600447132113411e-232				72.67682478113967	83.37471631925781	2.68523772935251	28.8037381432679	49.2661844859048	82.72526214689908	1089.8203551331599	6951.343321316715	1087.1351174038073
PA4400	PA14_57190	0.5601222781130903	0.0	mutT			296.98904838121194	214.7230918385519	26.6304668418615	166.853411571279	237.98362164931	355.80873756691705	2547.12936490126	46106.006168707194	2520.4988980593985
PA2615	PA14_30290	0.8056605951918822	0.0	ftsK			1658.8170715258236	848.4073761186014	296.545351547478	1023.55781756179	1554.36113921595	2173.4423546473604	5026.58834219292	719795.07585245	4730.042990645442
PA1315	PA14_47240	0.12741144181114158	8.40430673733723e-21		least stable	least stable in counts	79.47984631019139	55.51756504528897	0.0621964880526312	50.30136506358149	70.7340814263929	95.1088101495054	452.9032332339151	3082.2000285578915	452.8410367458625
PA3185	PA14_23050	0.5522176073713394	0.0				577.8881882572323	407.4694060868858	49.4565812777428	329.481328436078	482.190787314928	680.0416608407351	4433.76611617579	166031.31689679943	4384.309534898047
PA3072	PA14_24410	0.7202988435477581	0.0				34.47701359385403	26.83638234447244	1.26915873946596	14.626989700286	28.367065969755	47.7124893126615	243.122513025912	720.1914173387121	241.85335428644606
PA3771	PA14_15290	0.8030323326098937	0.0				106.96254290850976	81.2754326081682	7.622375101836178	59.3340553586546	90.3984370570032	133.728487667058	684.678163138823	6605.695945644891	677.0557880369869
PA1298	PA14_47420	0.4933484169611288	0.0			least stable in SPELL	46.00589081729377	80.94115789430333	0.190909631415096	17.0076636635425	29.1609564839735	48.334942972979	1067.84545541453	6551.471041270543	1067.654545783115
PA4884	PA14_64560	0.2183449984942072	9.547075787856811e-59				106.04858140555527	812.8093206478292	0.665395593112025	6.33612354036314	11.487607966812	27.6065360157976	13291.2603717504	660658.9917319856	13290.594976157288
PA0668	PA14_08560	0.6506133217971486	0.0	tyrZ			1542.3976766946134	1306.5968532998847	101.07302694144501	722.2043381928349	1245.57435948248	1917.8682267848496	16521.5067441777	1707195.3370531604	16420.433717236254
PA1714	PA14_42380	0.4933499845669715	0.0	exsD		most stable in SPELL	317.73772698607416	548.3690502700175	0.770311806520402	100.408380500429	159.153656229011	300.770999281626	6833.13351825698	300708.615294041	6832.36320645046
PA4471	PA14_58040	0.7338579839335648	0.0				451.9465848514171	1276.0408408674812	0.247912398208176	13.7362905268691	40.2949120170665	186.562327288863	14491.9502744025	1628280.2275617884	14491.702362004291
PA0436	PA14_05660	0.5438847446804679	0.0				440.6268581906986	352.04191483117995	25.086973556018	204.628299675476	333.468279498545	550.3590468314779	2978.86689430202	123933.50979800375	2953.7799207460016
PA4936	PA14_65190	0.6147902536634262	0.0				428.69481280077457	268.12347432531124	12.1125416013033	228.28386030309798	381.587368490467	558.663887520294	2025.04481767482	71890.19748427584	2012.9322760735167
PA1125	PA14_49820	0.1959600706716419	1.9008154055996143e-47		least stable	least stable in counts	101.33659153248684	63.40245835234604	3.8817917735160297	64.03095455465339	91.6406280377174	121.035598656259	663.8574766888939	4019.8717251209737	659.9756849153779
PA1470	PA14_45430	0.7930060614152257	0.0			least stable in SPELL	94.36236634806669	125.66817551596152	0.753019791447303	36.776013872585104	63.5859770231718	106.16455198835699	1200.28010427385	15792.490337510511	1199.5270844824026
PA2865	PA14_27050	0.04244715575053387	0.0019019831723194641		least stable	least stable in counts	241.40363180997463	125.79757722279776	8.7726129612173	168.443717174187	223.772157676133	287.819285149393	1799.0685227595002	15825.030435125766	1790.295909798283
PA3548	PA14_18450	0.3787344166841672	4.867708804366395e-182	algI			89.18906862126192	188.44044967499525	2.58459633875813	27.5516787762779	46.023791787822894	89.95760200613229	3562.70686847568	35509.803073714414	3560.1222721369218
PA1450	PA14_45710	0.4232602127695146	1.5713854301819347e-231				118.8624618923233	76.81247814262814	2.9113438301370196	63.50118515164621	100.71150700938401	152.777498980123	604.2293254789299	5900.1567984117255	601.3179816487929
PA4702	PA14_62240	0.7780281324802714	0.0				199.81054249637066	372.1100626420095	6.0078279964759504	41.3885390220418	79.3581188094938	202.681509899934	3590.3197151032105	138465.89871944024	3584.3118871067345
PA4088	PA14_11030	0.8685725458974759	0.0		most stable	most stable in counts	29.739545618584216	48.770376958857725	0.396650008281873	5.46643520376484	10.729006608596695	23.55496396590869	314.340147998018	2378.5496687090804	313.9434979897361
PA3700	PA14_16530	0.8624307329649317	0.0	lysS	most stable	most stable in both	1243.6725591610593	1295.039271545961	65.287927434505	408.24226912621805	780.809277019309	1539.21865207014	10309.287828328199	1677126.714846293	10243.999900893694
PA0184	PA14_02330	0.7590449006868534	0.0				34.532367356136874	37.34956482201413	0.313330092404152	11.6136948453375	20.9131756442281	39.7706501262084	245.155413710456	1394.9899923938353	244.84208361805184
PA0234	PA14_02890	0.8160898054561714	0.0				73.44948636287116	110.15168830494311	1.7924979030883	22.1422835946772	38.4599637842034	77.12871957524341	1224.6654200499302	12133.39443642934	1222.8729221468418
PA1269	PA14_47820	0.5676072494454668	0.0				131.61947784678006	89.81551947111251	11.7774819829544	84.35641557259109	111.83442165104499	145.454497897642	819.269139922762	8066.82753786579	807.4916579398075
PA1849	PA14_40610	0.7314934800772213	0.0				8.53303177614343	8.568691175415248	0.190909631415096	3.1663514638333194	5.61012358456992	10.5419359871695	61.369365802953396	73.42246845963915	61.1784561715383
PA1607	PA14_43720	0.301700252908338	5.605192319791692e-113			least stable in SPELL	449.79658431141064	925.3006489733202	0.770311806520402	81.072080683786	192.428879383209	423.64586711290497	13833.741044771	856181.2909904476	13832.97073296448
PA0464	PA14_06070	0.7740428240422839	0.0	creC			213.33201520311943	170.9675164014693	17.119585826911	113.145560841248	165.179935158885	244.18114617007598	1431.0303021158402	29229.891664486677	1413.9107162889293
PA2862	PA14_27100	0.592319036785482	0.0	lipA			235.60207229829544	665.7355131466448	0.665395593112025	32.984840477215	73.1811391625553	180.902962360415	10070.3918692467	443203.7734646265	10069.726473653587
PA3722	PA14_16270	0.6719933415468936	0.0				342.4790578787173	396.59101407468506	5.370475458705009	122.31736052450199	231.03328096572704	411.15898399797004	4797.823071433289	157284.43244478703	4792.452595974584
PA3365	PA14_20570	0.3985849015855744	3.618923431168373e-203				291.56446174320206	948.2164630123857	2.01875693355055	59.25470716075271	117.587302252577	246.738489932995	18012.207924238897	899114.460727719	18010.189167305347
PA4185	PA14_09760	0.12970282597867486	1.6648674521359578e-21		least stable	least stable in counts	92.14999174806009	60.115311244700244	12.014518474870698	55.22783422829799	77.5056651326373	108.484886201344	850.333901748528	3613.8506460471835	838.3193832736573
PA3487	PA14_18970	0.34755757189006675	1.0461436960741165e-151	tle5			396.80969698478793	382.51596427045524	0.0576251826115012	173.27820932598598	290.544606196404	514.257658580445	3234.25186070981	146318.4629217562	3234.1942355271985
PA1895	PA14_40020	0.4583423755271148	3.699525766340938e-276				353.39181799550647	919.0923582261096	0.209768480626356	55.5547027417931	121.765926416524	261.233077343847	12283.0446490171	844730.7629496313	12282.834880536473
PA4283	PA14_55660	0.6697618145131876	0.0	recD		most stable in SPELL	323.0956295089393	210.21242280402458	10.7798571042469	192.190116306949	274.45413463408	387.10451681893204	2202.53618425637	44189.262701137995	2191.756327152123
PA3308	PA14_21230	0.8939764070097533	0.0	hepA	most stable	most stable in counts	775.2616517018698	637.5378980692151	41.533878160362896	343.918451844337	600.879955234117	1024.2448352273	5427.372508227028	406454.57147451286	5385.838630066665
PA4726	PA14_62540	0.5272239876547464	0.0	cbrB			1383.3270870319022	912.8264680680393	233.16138340663898	824.091972982368	1177.742222735	1657.29817797091	7225.48494941802	833252.1608055711	6992.3235660113805
PA3562	PA14_18250	0.6474226600290602	0.0	fruI			405.6015128829544	531.2447996289236	14.5134066151734	115.925721898868	235.481742515527	427.191286739812	4364.24510412367	282221.0371327752	4349.731697508497
PA3001	PA14_25250	0.7597824920614489	0.0				3431.955192083704	3627.771659207441	181.72431317742002	1379.20746705392	2582.8680089822196	4339.33648298183	48961.1870694884	13160727.21134871	48779.462756310975
